,review,label
1491,"['cinta', 'panjang', 'eksfoliasi', 'awal', 'belum', 'ganti', 'urus', 'eksfoliasi', 'aha', 'bahan', 'lebih', 'tidak aha', '', 'serum', 'tidak iritasi', '', 'mantap', 'urus', 'resin', 'bruntus', 'coba']",1
1492,"['suka', 'banget', 'awal', 'rada', 'takut', 'coba', 'lumayan', 'banyak', 'tidak cocok', '', 'tapi', 'cocok', 'banget', 'bantu', 'sembuh', 'jerawat', 'lumayan', 'hilang', 'komedo', 'efek', 'liat', 'lumayan', 'cepat', 'jerawat']",1
1493,"['eksfoliasi', 'awal', 'tidak cekit', '', 'cekit', 'konsentrasi', 'aha', 'rendah', 'habis', 'jerawat', 'kempes', 'ganti', 'eksfoliasi', 'coba']",1
1494,"['bagus', 'banget', 'bisa', 'angkat', 'mati', 'awal', 'tekstur', 'lumayan', 'halus', 'komedo', 'rada', 'kurang', 'jual', 'salah', 'stok', 'coba', 'eksfoliasi', 'kadaluarsa', 'harga']",1
1495,"['bagus', 'padahal', 'tapi', 'hitam', 'angkat', 'bukan tapi', '', 'punggung', 'pengaruh', 'jerawat', 'punggung', 'bisa', 'mantap']",1
1496,"['eksfoliasi', 'awal', 'coba', 'rasa', 'cekit', 'cekit', 'cocok']",1
1497,"['banyak', 'banget', 'produk', 'bagus', 'benar', 'bagus', 'tapi', 'tidak efek', '', 'meski', 'beri', 'sensasi', 'perih', 'coba', 'tapi', 'lama', 'lama', 'nyaman', 'biasa', 'bruntus', 'sedikit', 'pudar', 'jerawat', 'kering', 'tekstur', 'tapi']",1
1498,"['produk', 'tidak sabar', '', 'coba', 'hasil', 'bagus', 'banget', 'super', 'suka', 'bagus', 'eksfoliasi', 'hasil', 'tidak kecewa', '', 'sinar', 'halus', 'jerawat', 'cepat', 'kering']",1
1499,"['bagi', 'alam', 'guna', 'jerawat', 'hampir', 'jerawat', 'tidak hilang', '', 'tapi', 'coba', 'produk', 'benar', 'bisa', 'kurang', 'jerawat', 'besar', 'produk', 'bagus']",1
1500,"['penasaran', 'banget', 'produk', 'akhir', 'hasil', 'tidak kecewa', '', 'tekstur', 'bau', 'tidak sengat', '', 'efek', 'langsung', 'komedo', 'pojok', 'hidung', 'hempas', 'bruntus', 'jidat', 'henti', 'whitehead', 'suka', 'muncul', 'sembarang', 'hilang', 'suka']",1
1501,"['cekit', 'cekit', 'tapi', 'eksfoliasi', 'bagus', 'tidak keras', '', 'kurang cocok', '', 'sensitif', 'bau', 'tidak enak', '', 'tidak tidak', '', 'masalah', 'bau', 'bisa']",0
1502,"['awal', 'coba', 'tapi', 'efek', 'lumayan', 'rasa', 'aplikasi', 'cekit', 'cekit', 'ganggu', 'tapi', 'untung', 'hasil', 'lama', 'tadi', 'gradakan', 'lebih', 'bagus', 'tekstur']",1
1503,"['lumayan', 'banyak', 'kadaluarsa', 'aman', 'jual', 'tidak cocok', '', 'kelupas', 'kelupas', 'coba', 'perih', 'bisa', 'produk', 'bisa']",0
1504,"['produk', 'awal', 'penasaran', 'banyak', 'produk', 'bagus', 'banget', 'eksfoliasi', 'betul', 'butuh', 'produk', 'eksfoliasi', 'bagus', 'ubah', 'rasa', 'produk', 'jarang', 'jerawat', 'bruntus', 'hilang', 'jerawat', 'matang', 'kempes', 'komedo', 'kurang']",1
1505,"['bekas', 'salah', 'bekas', 'sayang', 'tidak pakai', '', 'kurang', 'tumpuk', 'lebih', 'bisa']",0
1506,"['awal', 'cekit', 'cekit', 'sedikit', 'rasa', 'hampir', 'hilang', 'rutin', 'liat', 'efek', 'hidung', 'sedikit', 'banget', 'komedo', 'biasa', 'kapas', 'rasa', 'puas', 'kotor', 'angkat', 'kapas', 'tekstur', 'ringan', 'nyaman', 'pakai']",1
1507,"['suka', 'banget', 'lebih', 'efek', 'benar', 'liat', 'bantu', 'bruntus', 'dahi', 'cerah', 'kurang', 'whitehead', 'rasa', 'sedikit', 'cekit', 'cekit', 'tapi', 'lama', 'lama', 'biasa']",1
1508,"['tidak karuan', '', 'jerawat', 'tapi', 'kering', 'awal', 'aplikasi', 'cekit', 'jerawat', 'rutin', 'halus', 'jerawat', 'hilang', 'eksfoliasi', 'tapi', 'hasil', 'tidak tipu', '']",1
1509,"['bekas', 'cocok', 'cocok', 'eksfoliasi', 'tapi', 'lebih', 'cocok', 'somethinc', 'peeling', 'jual', 'banyak']",0
1510,"['banget', 'hasil', 'lebih', 'cerah', 'bekas', 'jerawat', 'kurang', 'tapi', 'untung', 'jerawat', 'tidak pengaruh', '', 'suka', 'banget', 'produk', 'coba', 'retinol']",1
1511,"['salah', 'eksfoliasi', 'kerja', 'bantu', 'banget', 'kurang', 'bruntus', 'tekstur', 'bisa', 'kapas', 'atau', 'langsung', 'tapi', 'kapas', 'liat', 'banget', 'progres', 'baik', 'banget', 'banget', 'banget', 'tidak sangat', '', 'rekomendasi', 'coba']",1
1512,"['populer', 'banget', 'rasa', 'blackhead', 'hidung', 'tambah', 'banyak', 'tidak rasa', '', 'tidak pengaruh', '', 'lama', 'sedih', 'banget']",0
1513,"['awal', 'bingung', 'eksfoliasi', 'butuh', 'segera', 'akhir', 'coba', 'super', 'bagus', 'tekstur', 'lebih', 'halus', 'putih', 'jarang', 'muncul', 'kompres', 'jerawat', 'muncul', 'bagus', 'cepat', 'matang', 'jerawat', 'cukup', 'puas', 'produk']",1
1514,"['benar', 'benar', 'bantu', 'sembuh', 'jerawat', 'banget', 'jerawat', 'langsung', 'kompres', 'langsung', 'kalem', 'cocok', 'lama', 'efek', 'muncul', 'pakai', 'tidak tingling', '', 'tapi', 'asa', 'panas', 'bakar', 'tidak salah', '', 'mana', 'trauma', 'tidak banget', '', 'rasa', 'bakar']",0
1515,"['bekas', 'benar', 'benar', 'produk', 'kurang lebih', '', 'tidak masalah', '', 'hidung', 'sinar', 'tapi', 'bruntus', 'bisa', 'jual']",0
1516,"['banget', 'miraculous', 'refining', 'tekstur', 'cair', 'cekit', 'sedikit', 'jerawat', 'lama', 'serap', 'tapi', 'efek', 'mantap', 'banget', 'jerawat', 'lebih', 'cepat', 'kempes', 'tidak cekit', '', 'pelan', 'bisa', 'pudar', 'bekas', 'jerawat', 'bantu']",1
1517,"['parah', 'holygrail', 'banget', 'masalah', 'jerawat', 'bruntus', 'coba', 'banyak', 'produk', 'tapi', 'mantap', 'breakout', 'coba', 'eksfoliasi', 'baik', 'repurchase']",1
1518,"['bagus', 'banget', 'tapi', 'tidak kerja', '', 'bruntus', 'jerawat', 'padahal', 'jarang', 'banget', 'bruntus', 'jerawat', 'coba', 'beda', 'tapi', 'tidak jodoh', '']",0
1519,"['efek', 'cekit', 'cekit', 'wajah', 'tapi', 'tidak lama', '', 'efek', 'takut', 'tidak cocok', '', 'tapi', 'efek', 'akhir', 'efek', 'benar', 'benar', 'keren', 'bruntus', 'kurang', 'banget', 'padahal']",1
1520,"['eksfoliasi', 'bisa', 'efek', 'cekit', 'cekit', 'bantu', 'kempes', 'jerawat', 'kandung', 'persentasi', 'lumayan', 'tinggi']",1
1521,"['eksfoliasi', 'kagum', 'awal', 'takut', 'tidak cocok', '', 'eksfoliasi', 'kandung', 'aha', 'tinggi', 'tapi', 'bagus', 'banget', 'bruntus', 'benar', 'hilang', 'lebih', 'halus']",1
1522,"['produk', 'awal', 'refining', 'takut', 'purging', 'tidak cocok', '', 'tapi', 'coba', 'awal', 'sensasi', 'cekit', 'cekit', 'tingling', 'habis', 'hilang', 'wangi', 'tidak ganggu', '', 'hidung', 'jangan lupa', '', 'hidrasi', 'lembut', 'lembap', 'refining', 'benar', 'benar', 'halus', 'tekstur', 'makin', 'rata', 'jangan lupa', '', 'aplikasi', 'lindung', 'repurchase']",1
1523,"['jujur', 'acid', 'awal', 'lumayan', 'lama', 'belum', 'habis', 'tekstur', 'cepat', 'serap', 'tidak rasa', '', 'lengket', 'tingling', 'tidak gantung', '', 'kondisi', 'skin', 'barrier', 'jelek', 'lumayan', 'tingling', 'tapi', 'skin', 'barrier', 'bagus', 'tidak rasa', '', 'tingling', 'efek', 'rasa', 'eksfoliasi', 'halus', 'cerah', 'kusam', 'kasar', 'mulus', 'cerah', 'tidak iritasi', '', 'sensitif', 'jangan lebih', '', 'repurchase']",1
1524,"['eksfoliasi', 'suka', 'tekstur', 'mudah', 'serap', 'biasa', 'aplikasi', 'kapas', 'asa', 'tingling', 'namun', 'tidak asa', '', 'tingling', 'tidak reaksi', '', 'negatif', 'hasil', 'lebih', 'cerah', 'bekas', 'jerawat', 'cepat', 'pudar', 'hidung', 'dagu', 'lebih', 'halus', 'repurchase', 'pasti']",1
1525,"['lama', 'tapi', 'belum', 'bagus', 'banget', 'akhir', 'kecil', 'penuh', 'banget', 'coba', 'serum', 'coba', 'lumayan', 'cepat', 'beri', 'efek', 'lumayan', 'bisa', 'rasa', 'tekstur', 'sangat', 'baik', 'walaupun', 'sering', 'tidak rutin', '', 'mosturizer', 'rasa', 'beri', 'efek', 'sinar']",1
1526,"['cinta', 'cerah', 'komedo', 'warna', 'lama', 'rata', 'harga', 'banyak', 'tidak kucel', '', 'padahal', 'aktifitas', 'tidak henti', '', 'tapi', 'putus', 'cosrx', 'latih', 'bahan', 'aktif', 'kurang', 'iritasi']",1
1527,"['penasaran', 'banget', 'eksfoliasi', 'maju', 'mundur', 'beli', 'akhir', 'putus', 'coba', 'hasil', 'lembut', 'rasa', 'lebih', 'bersih']",1
1528,"['produk', 'bagus', 'hasil', 'pori', 'kecil', 'makin', 'halus', 'tekstur', 'cair', 'langsung', 'resap', 'bagus', 'produk', 'coba']",1
1529,"['bukan pojok', '', 'tapi', 'jujur', 'rasa', 'bukan produk', '', 'jelek', 'banyak', 'cocok', 'tapi', 'tidak cocok', '', 'sejak', 'akhir', 'breakout', 'parah', 'dagu', 'juang', 'temu', 'produk', 'hilang', 'bruntus', 'jerawat', 'dagu', 'konsultasi', 'rekomendasi', 'produk', 'eksfoliasi', 'sayang', 'cocok', 'chemical', 'eksfoliasi', 'tinggal', 'panas', 'cekit', 'bruntus', 'tidak hilang', '', 'tambah', 'akhir', 'henti', 'produk', 'harap', 'banget', 'bisa', 'cocok']",0
1530,"['jujur', 'kering', 'awal', 'bruntus', 'bruntus', 'kecil', 'jerawat', 'kecil', 'bisa', 'pencet', 'hilang', 'bagus', 'efek', 'hampir', 'kadang', 'habis', 'enak', 'banget', 'mulus', 'bareng', 'serum', 'somethinc', 'niacinamide', 'hidrasi', 'habis']",1
1531,"['produk', 'takut', 'tidak cocok', '', 'langsung', 'penuh', 'kaget', 'banget', 'cocok', 'banget', 'tenang', 'reda', 'jerawat', 'halus', 'sayang', 'tidak bisa', '', 'pakai']",1
1532,"['salah', 'kemas', 'tidak gampang', '', 'pecah', 'jerawat', 'timbul', 'rutin', 'hilang', 'jerawat', 'tekstur', 'kandung', 'aha', 'niacinamide', 'kandung', 'bagus', 'banget', 'eksfoliasi']",1
1533,"['awal', 'takut', 'bakal', 'tidak cocok', '', 'jerawat', 'prone', 'tapi', 'kaget', 'cocok', 'banget', 'eksfoliasi', 'tekstur', 'cair', 'biasa', 'gampang', 'resap', 'kerja', 'banget', 'bruntus', 'bekas', 'jerawat', 'cerah']",1
1534,"['bagus', 'banget', 'rata', 'tekstur', 'gradakan', 'banget', 'bruntus', 'ganggu', 'banget', 'pegang', 'gradakan', 'tekstur', 'tidak suka', '', 'mulus', 'awal', 'cekit', 'tapi', 'pikir', 'cekit', 'kerja', 'sensitif', 'jerawat', 'prone', 'cerah', 'samar', 'kandung', 'bagus', 'banget', 'juta', 'manfaat', 'cinta', 'banget']",1
1535,"['suka', 'proses', 'walaupun', 'sedikit', 'sedih', 'tekstur', 'cair', 'purging', 'tapi', 'rutin', 'sembuh', 'jerawat', 'kecil', 'kecil', 'kering', 'hemat', 'banget', 'repurchase', 'ganti']",1
1536,"['selamat', 'bruntus', 'coba', 'hasil', 'tidak cepat', '', 'asa', 'hasil', 'suka', 'proses', 'phte', 'eksfoliasi', 'refining', 'lebih', 'hidrasi']",1
1537,"['coba', 'asa', 'cekit', 'tapi', 'lama', 'tidak benar', '', 'belum', 'liat', 'hasil', 'signifikan', 'sedikit', 'tapi', 'lama', 'tidak reaksi', '', 'purging', 'breakout', 'cocok', 'bisa', 'coba', 'penuh']",1
1538,"['produk', 'eksfoliasi', 'favorit', 'bantu', 'banget', 'pudar', 'bekas', 'jerawat', 'baik', 'tekstur', 'bruntus', 'ampuh', 'banget', 'suka', 'banget', 'produk', 'tidak kering', '', 'ringan', 'sayang', 'banget']",1
1539,"['awal', 'eksfoliasi', 'awal', 'cekit', 'tapi', 'wajar', 'rasa', 'lebih', 'halus', 'jerawat', 'lebih', 'cepat', 'hilang', 'bagus', 'suka', 'produk']",1
1540,"['produk', 'eksfoliasi', 'awal', 'miraculous', 'refining', 'tekstur', 'cair', 'sensasi', 'awal', 'tingling', 'aplikasi', 'tapi', 'tidak jerawat', '', 'atas', 'cerah', 'tidak kusam', '', 'sehat', 'suka', 'banget', 'miraculous', 'refining']",1
1541,"['eksfoliasi', 'kandung', 'aha', 'mantap', 'banget', 'galak', 'banget', 'bruntus', 'muncul', 'langsung', 'hilang', 'cepat', 'breakout', 'kering', 'wajib', 'hukum', 'hidrasi', 'efek', 'sehat', 'banget']",1
1542,"['rekomendasi', 'produk', 'lokal', 'eksfoliasi', 'baik', 'awal', 'coba', 'cocok', 'benar', 'ampuh', 'kering', 'kempes', 'jerawat', 'langsung', 'tidak skip', '', 'bruntus', 'tidak bekas', '', 'jerawat', 'pudar', 'banget', 'jerawat', 'bingung', 'hilang', 'bekas', 'jerawat', 'bisa', 'eksfoliasi', 'treatment', 'manfaat']",1
1543,"['awal', 'coba', 'belum', 'habis', 'langsung', 'repurchase', 'penuh', 'habis', 'repurchase', 'cinta', 'eksfoliasi', 'refining', 'lebih', 'efek', 'signifikan', 'bruntus', 'hilang', 'tekstur', 'baik', 'semkain', 'rata', 'jerawat', 'komedo', 'kurang', 'banget', 'sensasi', 'cekit', 'cekit', 'jerawat', 'aktif', 'tapi', 'lama', 'hilang', 'frekuensi', 'cocok', 'toleransi', 'tidak iritasi', '', 'efek', 'negatif', 'hidrasi', 'penting', 'eksfoliasi']",1
1544,"['putus', 'banget', 'hilang', 'bruntus', 'bagus', 'bruntus', 'basah', 'basi', 'langsung', 'bagus', 'hilang', 'bruntus', 'langsung', 'tidak bagus', '', 'halus', 'banget']",1
1545,"['awal', 'rasa', 'cekit', 'cekit', 'masalah', 'tapi', 'asa', 'halus', 'lembut', 'komedo', 'kurang', 'jerawat', 'muncul', 'akhir', 'kempes', 'sangat', 'cocok', 'coba', 'eksfoliasi', 'kandung', 'aloevera', 'lembap', 'cocok', 'sensitif', 'rutin', 'hasil', 'hasil', 'maksimal']",1
1546,"['produk', 'benar', 'benar', 'bisa', 'bantu', 'kurang', 'bekas', 'jerawat', 'hitam', 'baik', 'struktur', 'tidak rata', '', 'bantu', 'masalah', 'bruntus', 'wajah', 'jerawat']",1
1547,"['sesal', 'mahal', 'tidak mantap', '', 'sedikit', 'tidak efek', '', 'badak', 'padahal', 'harap', 'banyak', 'biasa', 'eksfoliasi', 'tinggi', 'kandung', 'cosrx', 'tapi', 'betul', 'coba', 'bisa', 'pakai', 'tidak efek', '', 'bruntus', 'jerawat', 'tidak kering', '', 'kurang ampuh', '', 'sering', 'langsung', 'penuh', 'tidak pakai', '', 'pakai', 'bisa']",0
1548,"['cekit', 'sedikit', 'tapi', 'tidak intens', '', 'serum', 'enak', 'banget', 'langsung', 'serap', 'isi', 'lumayan', 'banyak', 'kerja', 'hasil', 'bagus']",1
1549,"['senang', 'banget', 'eksfoliasi', 'efek', 'lokal', 'awal', 'cekit', 'cekit', 'tapi', 'habis', 'hidrasi', 'imbang', 'tidak kering', '', 'hasil', 'sinar', 'liat', 'hasil', 'bekas', 'jerawat', 'pudar', 'lebih', 'liat', 'bersih', 'jarang', 'jerawat', 'besar', 'besar', 'biasa', 'refining', 'tidak cekit', '', 'cekit', 'coba', 'kombinasi', 'retinol', 'lebih', 'ampuh', 'hasil', 'hidrasi', 'benar', 'erat']",1
1550,"['bagus', 'tidak ekspektasi', '', 'produk', 'benar', 'bagus', 'banget', 'tapi', 'belum', 'liat', 'bagus', 'banget', 'bruntus', 'hilang', 'tapi', 'tidak bisa', '', 'jerawat', 'hitam', 'hilang']",1
1551,"['produk', 'eksfoliasi', 'awal', 'awal', 'coba', 'bagus', 'tidak bagus', '', 'banget', 'cekit', 'cekit', 'tapi', 'lama', 'lama', 'tidak efek', '', 'bagus', 'banget', 'bantu', 'hilang', 'bruntus', 'cinta']",1
1552,"['produk', 'produk', 'eksfoliasi', 'awal', 'kemas', 'tutup', 'tidak mudah', '', 'tumpah', 'tekstur', 'cair', 'bening', 'aplikasi', 'guna', 'kapas', 'tidak aroma', '', 'bau', 'produk', 'alam', 'asa', 'tingling', 'awal', 'guna', 'sensasi', 'kurang', 'konsistensi', 'tingkat', 'bantu', 'kurang', 'muncul', 'bruntus', 'jangan eksfoliasi', '', 'kecil']",1
1553,"['awal', 'purging', 'lama', 'jidat', 'kasar', 'banget', 'banyak', 'bruntus', 'awal', 'tapi', 'lama', 'lama', 'liat', 'hasil', 'jerawat', 'kurang', 'lumayan', 'pudar', 'pie', 'rutin', 'benar', 'benar', 'bisa', 'kurang', 'komedo', 'hidung']",1
1554,"['jujur', 'bagus', 'banget', 'produk', 'aha', 'produk', 'tapi', 'jerawat', 'coba', 'produk', 'hasil', 'muas', 'banget', 'pori', 'kecil', 'pudar', 'bekas', 'jerawat', 'keren', 'banget', 'produk', 'lokal']",1
1555,"['holygrail', 'rasa', 'bersih', 'mulus', 'komedo', 'komedo', 'angkat', 'eksfoliasi', 'tapi', 'tidak rasa', '', 'tarik', 'suka', 'banget', 'sangat', 'rekomendasi']",1
1556,"['coba', 'banyak', 'bagus', 'tapi', 'coba', 'bagus', 'aha', 'tinggi', 'kurang mantap', '', 'tapi', 'bagus', 'tidak tinggi', '', 'proses', 'sedikit', 'lama', 'tapi', 'enjoy', 'proses']",1
1557,"['eksfoliasi', 'awal', 'cukup', 'cocok', 'banget', 'bekas', 'jerawat', 'pudar', 'lebih', 'bersih', 'ajaib', 'jerawat', 'matang', 'kompres', 'langsung', 'kempes', 'bakal', 'repurchase', 'cinta', 'refining', 'habis', 'jangan lupa', '', 'hidrasi']",1
1558,"['produk', 'eksfoliasi', 'produk', 'awal', 'coba', 'breakout', 'parah', 'coba', 'eksfoliasi', 'hasil', 'racun', 'hasil', 'benar', 'benar', 'mulus', 'kering', 'hasil', 'benar', 'muas', 'rekomendasi', 'banget', 'awal', 'coba', 'produk', 'eksfoliasi']",1
1559,"['eksfoliasi', 'lokal', 'favorit', 'eksfoliasi', 'jerawat', 'parah', 'jerawat', 'sensasi', 'cekit', 'cekit', 'tapi', 'tapi', 'jerawat', 'tapi', 'rasa', 'benar', 'benar', 'bersih']",1
1560,"['bukan masalah', '', 'besar', 'jerawat', 'tapi', 'komedo', 'banyak', 'banget', 'kusam', 'coba', 'produk', 'tapi', 'tidak kurang', '', 'komedo', 'sedikit', 'akhir', 'buat', 'jatuh', 'cinta', 'miraculous', 'refining', 'sedikit', 'sedikit', 'komedo', 'kurang', 'bisa', 'hilang', 'milia', 'penting', 'sabar', 'rutin']",1
1561,"['eksfoliasi', 'bagus', 'suka', 'banget', 'serum', 'tekstur', 'bagus', 'banget', 'tidak kering', '', 'bekas', 'jerawat', 'pudar']",1
1562,"['produk', 'eksfoliasi', 'coba', 'racun', 'awal', 'coba', 'bekas', 'takut', 'tidak cocok', '', 'cocok', 'tidak muncul', '', 'purging', 'parah', 'ampuh', 'kurang', 'komedo', 'hidung', 'gradakan', 'dahi', 'suka', 'suka', 'banget', 'bagus', 'bisa', 'coba', 'produk']",1
1563,"['eksfoliasi', 'kombinasi', 'komedo', 'hitam', 'putih', 'banyak', 'muncul', 'hidung', 'bawah', 'bibir', 'tapi', 'sejak', 'benar', 'benar', 'komedo', 'kurang', 'banget', 'repurchase']",1
1564,"['eksfoliasi', 'produk', 'bagus', 'banget', 'rasa', 'eksfoliasi', 'mulus', 'selain', 'eksfoliasi', 'produk', 'bisa', 'cerah', 'kandung', 'niacinamide', 'bruntus']",1
1565,"['bagus', 'eksfoliasi', 'awal', 'rasa', 'cekit', 'kerja', 'tapi', 'benar', 'habis', 'mulus', 'gila', 'efek', 'cerah', 'habis', 'amplas', 'bruntus', 'hilang', 'tekstur', 'rata', 'halus', 'cinta', 'habis']",1
1566,"['bagus', 'banget', 'eksfoliasi', 'aman', 'produk', 'bisa', 'kurang', 'milia', 'bruntus', 'bisa', 'cerah', 'niacinamide', 'aha', 'bagus', 'banget', 'angkat', 'mati']",1
1567,"['coba', 'refining', 'banget', 'serum', 'kusam', 'jerawat', 'gradakan', 'cinta', 'refining', 'suka']",1
1568,"['obat', 'jerawat', 'tumbuh', 'jerawat', 'tinggal', 'kompres', 'kapas', 'besok', 'hilang', 'jerawat', 'nakal', 'repurchase', 'rata', 'tekstur', 'lebih', 'cerah', 'hilang', 'bruntus', 'suka', 'banget', 'mantap']",1
1569,"['awal', 'coba', 'eksfoliasi', 'takut', 'tidak cocok', '', 'untung', 'cocok', 'bruntus', 'bibir', 'phte', 'hilang', 'bruntus', 'suka', 'banget']",1
1570,"['ajaib', 'banget', 'eksfoliasi', 'sejak', 'liat', 'banget', 'sinar', 'keren', 'banget', 'jarang', 'produk', 'asa', 'efek', 'harga', 'jangkau', 'banget', 'tidak jadi', '', 'bisa', 'awet']",1
1571,"['percaya', 'positif', 'eksfoliasi', 'benar', 'jujur', 'hati', 'dalam', 'eksfoliasi', 'gentle', 'sensitif', 'gampang', 'merah', 'merah', 'muka', 'tidak merah', '', 'merah', 'suka', 'produk', 'efek', 'lembut', 'plump', 'langsung', 'rasa', 'sejak', 'awal', 'rutin', 'jaga', 'jarang', 'banget', 'jerawat', 'bekas', 'pudar', 'rasa', 'pori', 'pori', 'bersih', 'asli']",1
1572,"['awal', 'cocok', 'produk', 'selain', 'bagus', 'retinol', 'baik', 'tapi', 'benar', 'cocok', 'kering', 'jerawat', 'cocok', 'tidak bau', '', 'tidak kandung', '', 'alkohol', 'tekstur', 'cair', 'mudah', 'resap']",1
1573,"['eksfoliasi', 'awal', 'awal', 'awal', 'cekit', 'cekit', 'tapi', 'lama', 'lama', 'tidak rasa', '', 'awal', 'naik', 'tuang', 'kapas', 'usap', 'tekstur', 'cair', 'hasil', 'komedo', 'kurang', 'kusam', 'pudar', 'pori', 'pori', 'pudar', 'tekstur', 'tidak gradakan', '', 'rekomendasi']",1
1574,"['racun', 'liat', 'manfaat', 'bekas', 'jerawat', 'pelan', 'pelan', 'pudar', 'tekstur', 'makin', 'baik', 'komedo', 'hidung', 'kurang', 'suka', 'banget']",1
1575,"['eksfoliasi', 'awal', 'langsung', 'cinta', 'produk', 'rasa', 'manfaat', 'bekas', 'jerawat', 'perlahan', 'pudar', 'mati', 'angkat', 'baik', 'buat', 'kering']",1
1576,"['kurang lebih', '', 'awal', 'sumbat', 'sedikit', 'kusam', 'tekstur', 'sedikit', 'jauh', 'lebih', 'baik', 'cerah', 'tidak sumbat', '', 'halus', 'mulus', 'pakai', 'suka', 'produk']",1
1577,"['racun', 'heran', 'mantap', 'jerawat', 'bruntus', 'mending', 'banget', 'tidak merah', '', 'jerawat', 'muncul', 'refining', 'tidak muncul', '', 'suka', 'banget']",1
1578,"['awal', 'ampuh', 'benar', 'hilang', 'bruntus', 'jerawat', 'hilang', 'bekas', 'jerawat', 'merah', 'komedo', 'hidung', 'kurang', 'benar', 'cinta']",1
1579,"['suka', 'banget', 'tekstur', 'lembap', 'awal', 'bruntus', 'kecil', 'tapi', 'bruntus', 'hilang', 'jerawat', 'kecil', 'baik', 'produk', 'cocok']",1
1580,"['awal', 'guna', 'produk', 'kaget', 'asa', 'sedikit', 'perih', 'tapi', 'tidak asa', '', 'perih', 'dapat', 'sedikit', 'ubah', 'cerah', 'komedo', 'hidung', 'kurang']",1
1581,"['awal', 'produk', 'eksfoliasi', 'penasaran', 'banget', 'bagus', 'coba', 'bagus', 'banget', 'tekstur', 'lebih', 'bagus', 'cerah', 'kusam', 'banget']",1
1582,"['benar', 'sangat', 'bagus', 'guna', 'serum', 'rangkai', 'serum', 'bareng', 'hasil', 'holygrail', 'serum', 'buat', 'creamy', 'kerja', 'sangat', 'maksimal', 'tapi', 'harga', 'cukup', 'uras', 'isi', 'sedang', 'kandung', 'hampir', 'isi', 'lebih', 'banyak', 'harga', 'lebih', 'murah', 'coba', 'alternatif', 'lebih', 'jangkau', 'kantong']",1
1583,"['tekstur', 'bawah', 'hidung', 'jauh', 'mending', 'tapi', 'hilang', 'blackhead', 'kurang pengaruh', '', 'tekstur', 'cair', 'bening']",1
1584,"['miraculous', 'refining', 'kombinasi', 'aha', 'niacinamide', 'aloevera', 'kerja', 'eksfoliasi', 'efektif', 'buat', 'lebih', 'bersih', 'cahaya', 'refining', 'eksfoliasi', 'awal', 'habis', 'benar', 'ampuh', 'bagus', 'banget', 'angkat', 'mati', 'cerah', 'rata', 'warna', 'kecil', 'pori', 'pori', 'baik', 'tekstur', 'rada', 'cekit', 'cekit', 'tapi', 'habis', 'hilang', 'biasa', 'guna', 'bisa', 'langsung', 'tapi', 'tapi', 'kapas', 'lebih', 'suka', 'kapas', 'biasa', 'habis', 'refining', 'rangkai', 'fungsi', 'lebih', 'lembap', 'pyunkang', 'essence', 'serum', 'somethinc', 'hyaluronic', 'lacoco', 'sinar', 'wajib', 'banget', 'eksfoliasi', 'lebih', 'sensitif', 'hadap', 'miraculous', 'refining', 'coba', 'banget']",1
1585,"['awal', 'cekit', 'cekit', 'masalah', 'jerawat', 'iritasi', 'rasa', 'mantap', 'banget', 'tapi', 'tidak lama', '', 'rasa', 'cekit', 'cekit', 'habis', 'hilang', 'kurang lebih', '', 'lebih', 'halus', 'merah', 'sangat', 'sangat', 'kurang', 'jerawat', 'cepat', 'banget', 'matang', 'bagus']",1
1586,"['enak', 'banget', 'pakai', 'lumayan', 'bantu', 'bersih', 'kotor', 'pori', 'pori', 'benar', 'benar', 'aplikasi', 'bagus', 'produk']",1
1587,"['produk', 'eksfoliasi', 'awal', 'coba', 'awal', 'rasa', 'takut', 'tidak cocok', '', 'putus', 'tidak muncul', '', 'efek', 'aneh', 'rasa', 'tingling', 'biasa', 'efek', 'rasa', 'bekas', 'jerawat', 'pudar', 'lebih', 'cepat', 'lebih', 'cerah', 'perhati', 'produk', 'hidrasi', 'pasti', 'lembap', 'harga', 'cukup', 'jangkau']",1
1588,"['eksfoliasi', 'awal', 'awal', 'bahan', 'aktif', 'aha', 'cekit', 'cekit', 'sedikit', 'tapi', 'habis', 'biasa', 'lebih', 'lebih', 'efek', 'lebih', 'halus', 'tidak komedo', '', 'putih', 'hidung', 'bantu', 'banget', 'kempes', 'jerawat', 'jerawat', 'suka', 'kompres', 'kandung', 'repurchase', 'banget', 'harga', 'kandung']",1
1589,"['cocok', 'banget', 'sinar', 'cekit', 'cekit', 'jerawat', 'tapi', 'produk', 'lebih', 'bersih', 'lembap', 'bantu', 'kurang', 'merah']",1
1590,"['bagus', 'banget', 'asli', 'produk', 'refining', 'kusam', 'banget', 'banget', 'komedo', 'mana', 'penasaran', 'refining', 'ampuh', 'komedo', 'kusam', 'coba', 'benar', 'ampuh', 'komedo', 'tadi', 'banyak', 'banget', 'kurang', 'asli', 'cerah', 'banget', 'pori', 'pori', 'kecil', 'repurchase']",1
1591,"['eksfoliasi', 'awal', 'tidak pengaruh', '', 'kecil', 'coba', 'coba', 'takut', 'tidak cocok', '', 'cocok', 'benar', 'benar', 'komedo', 'kurang', 'hidung', 'komedo', 'banyak', 'banget', 'kurang']",1
