id_train,review,label
10780,"harganya emang murah tapi isinya dikit banget, kalo dipake belepotan di botolnya, untuk jerawat juga biasa aja gak ampuh banget, obat totol sariayu lebih ampuh daripada acnol kalo di aku, repurchase? no.",0
10781,"ini moist pertama aku sih, teksturnya creamy warna putih dan gampang meresap. di aku ngga ngelembapin bgt tp lumayan mencerahkan, ngga bikin muka berminyak atau bruntusan. harganya jg murah, biasanya aku pake klo mau pergi tinggal di tap tap bedak lg biar ngga terlalu berminyak",1
10782,"suka banget sama moisturizer dari azarine ini padahal baru pake seminggu udah kelihatan hasilnya muka aku jadi sehat dan glowing pokoknya rekomended banget, teksturnya pas di pakai juga ringan banget jadi aku gampang mengaplikasikan ke kulit dan yg paling penting cepat meresap ke kulit",1
10783,"Seperti biasa selalu iseng beli produk garnier yg bikin laper mata karna ada ""mencerahkan"" tapi apa daya mukaku ini sangat gak cocok pake serum apapun kayaknya jadi bbrp hari pake langsung bruntusan parah :(",0
10784,"jadi selama kurang lebih 3 mingguan pake lumyan ngefek, dia bisa nyamarin bekas jerawat sama bikin jerawat cepet kering pas dipake juga cukup ringan di muka klo diliat dari harga juga masih rata rata bkn yg mahal bgt recommended si produknya",1
10785,"Produk bagus, ringan dan ga ada White cast nya. Awal pemakaian agak terganggu dengan bau produk tapi lama kelamaan terbiasa. Produk cepat meresap dan melembapkan. Finish nya glowing bagus. Harganya affordable banget dan udah sering repurchase.",1
10786,"Sedih bgt sih pas pake niacinimide ini bener bener ga cocok. padahal udah berharap banyak liat temen pada glowing abis pake niacin. Awalnya tektur wajah udah oke trs pake niacin ini tb tb langsung muncul bruntusan jaadi gradagan gituuu;( terus aku stop dulu sampe tektur balik lagi semula, baru coba lagi niacin, ternyata balik lagi jadi breakout huhu ternyata fix tidak cocok terlalu tinggi niacinnya. tp tetep ku recommend soalnya temen ku pada cocok semua.",0
10787,"Aku beli ini karna biasanya aku cocok sama yang berbau bau greentea gitu kan , btw muka aku normal to oily , nah setelah aku pake ini sekali langsung muncul bruntusan dibagian dahi dan area pipi gitu :(( dan aku kurang suka sama teksturnyaa :((",0
10788,"Beli ini pas sabun cuci muka abis, dan ga ada ekspektasi apa - apa. Ternyata pas dicoba enak banget, dimana sabun cuci muka ponds biasanya bikin rasa ketarik setelah dibilas. Tetapi untuk yang ini ga sama sekali ada rasa ketarik. Harganya juga murah dan mudah didapatkan dimana aja. Kekurangannya cuma satu wanginya kencang banget.",1
10789,"Waktu make itu ada sensasi hangatnya gitu,trus waktu dibilas mukaku kaya biasa aja.Ngga ada efeknya gitu maksudnya sama aja kaya sblm make maskernya,bingung si jadinya waktu make.Jadi buat yang ga suka sama sensasi hangat"" gitu jangan deh.Jujur menurutku waktu make itu juga ga nyaman,mungkin karna ga suka kali ya sama sensasinya",0
10790,"Kamu ga punya budget buat beli primer spray dan setting spray buat daily, bolehhh ni coba ini. Murah tapi bisa bgt buat dijadiin spray sebelum kamu makeup dan setelah makeup. Memang ga bikin matte, glowy, bluring atau dll, tp cukup baik buat bikin makeup last longer. Buat daily, ini oke✨",1
10791,"Dia cepat meresap hasilnya matte, dan lumayan ringan gak bikin kusam dan white cast, buat aku yang tipe kulitnya kering dia nyaman banget dipake cuma bikin area mata agak perih. Buat tekstur dia creamy, gak berbau, i highly recommended this!",1
10792,"Nyesel banget gak nyoba ini dari dulu. Dulu suka diomelin pas jerawat gede-gede kalo make sabun muka itu harus sesuai sama masalah kulitnya. Abis dicuci itu masih ada rasanya lembutnya sama gak ngerap minya berlebihan. Enak banget parah rasanya muka abis dicuci make ini.
Makanya wajar banget masih pada cinta produk ini udah dari dulu sampai sekarang. Kalo brightening, ya namanya sabun cuci muka ngarap apa ya... buat efeknya ????",1
10793,"Produknya ngga cocok di kulitku. Teksturnya kencal seperti cream, cukup mudah di blend. Tapi untuk kulitku yg oily hasilnya jadi beminyak sekali. Sangat lengket dan greasy, rasanya dicuci aja mukanya untuk menghapus sunscreen. Tidak waterproof, wudhu friendly. Will not repurchase.",0
10794,"Face washnya lucu banget karena bentuknya cair, tapi pas di pump yang keluar dalam bentuk foam ???? kandungannya bagus banget untuk kulit wajah ???? setelah pake ini kulit jadi terasa lebih bersih, jadi lebih cerah, terasa halus dan juga segar ????????",1
10795,"busanya bnr2 banyak, cuman dia udh nya lumayan kesat diaku jd kering stlh dibilas , pdhl isinya lumayan banyak untuk fw ini aku suka wanginya, dan sayangnya ini harus aku hibahkan ke kakak aku biar ndak mubajir dah untungnya di kakak aku cocok",0
10796,"Jadi ini Fw kedua favorit ku setelah cosrx salicylic acid hehe. aku kurang suka karna teksturnya gel bikin nggak keset aja but.. ini bener"" sesuai claim nya ""Low Ph"" bagus banget buat kulit yg breakout ,aku breakout pake ini calming banget nggak neko"" juga bahan""nya",1
10797,gua pake cetaphil karna kulit lg sensitif sma cuaca dan bner aja bagus bgttt.. walau rasanya kaya ga cuci muka karna msh berminyak tiap habis cuci muka tp sbnrnya cukup bersih koook.. this is a very promising product juga buat yg mau balik ke basic skincare karna lg B.O atau yg lg dehidrasi â¤â¤â¤,1
10798,"Pertama kali tau produk ini tuh dari instagramnya kotakmua yang dimana sering banget dipake para MUA buat dijadiin primer padahal fungsi utamanya sebagai primer. Dan beneran aja waktu pertama kali barangnya sampe aku langsung coba, dan bener ajaaaaa dia teksturnya kaya primer yang aga lengket gitu bikin makeup super nempel. Sedangkan kalo untuk nutup pori-pori sih kurang ya. Aku sendiri prefer untuk dijadiin primer aja karena aku oily skin dan misal dipake untuk daily sebagai moisturizer aku cukup worry. Teksturnya gel bening gitu, dan ga kecium bau yg aneh aneh sih. Harganya affordable banget, tapi emang masih jarang yg jual sih inipun aku beli online. Packagingnya sendiri bentuknya jar, aga pe'er karena harus nyolek sendiri produknya. Aku ngarep banget sih kalo suatu saat ada yg bentuk tube nya biar produknya tetep hygiene. Suka banget sama produknya dan bakal repurchase juga karena bikin makeup base mulusssss bangett",1
10799,"Aku seneng banget bisa pakai produk lokal yang keren ini. N’PURE memakai bahan-bahan natural dan cocok dikulit aku. Aku udah coba 1 minggu lebih dan akan terus coba karna wajahku terasa lebih lembut, cerah dan segar. Noda jerawat jg berkurang. ????",1
10800,"Kesan pertama pas oles ke muka panas kayak pake balsem,  langsung cuci muka deh takut ga cocok. Karna muka ku sensitive type. Waktu beli random aja sih main comot ga baca ini mask apa yg penting garnier hehehe ",0
10801,"Aku beli sleeping mask ini katanya bagus untuk mencerahkan dan bikin kulit kenyel. Cuman dikulit aku ini ga ngaruh ya malah kayanya ini yang bikin bruntusan dijidat tambah banyak. Terus pas dipake serasa panas tapi ga sampe merah2, kirain emang begitu ternyata kata temen itu ga cocok makanya sekarang aku udah stop ga pake ini lagi",0
10802,"Product ini 50:50 di aku, disatu sisi dia melembabkan di bagian kulit aku yang kering banget2 (kulit aku kombinasi) terutama di bagian bawah mata sama dagu, tapi disatu sisi setiap besokan paginya setelah malem pake ini mukaku selalu muncul bintik2 merah ???? awalnya aku biarin mungkin aku pikir itu efek biasa jadi tetep aku lanjutin pake eh tapi lama kelamaan tetep begitu dan malahan tambah parah :( padahal aku suka efek bright dan plump nya dan emang aku agak kurang jodoh sih sama produk laneige beberapa kali nyoba product nya ada aja gak cocok nya hikz",0
10803,"Aku udah make facewash ini satu tube, dan alhamdulillahnya ngga bikin reaksi negatif di kulit aku. Awal beli cuma iseng karna waktu itu diskon di g**rdi*n. Ngga berharap banyak dari facewash ini sih, karna klaimnya juga gak macem2, beneran cuma berfungsi ngebersihin wajah aja. Mencerahkan ngga, ngilangin bruntusan juga ngga hehe. Repurchase? Kayaknya ngga dulu deh,",1
10804,Baunya ga enak. emang sih bikin poreless dan halus tapi baunya ga kuat deh. menurutku juga terlalu thick teksturnya. love and hate si sama produk ini. aku lebih suka yang biru karena lebih enteng aja rasanya. repurchase? definitely nooooo,1
10805,"Kalian wajib banget nyobain sih, menurutku waktu 1x pump aja si busa nya melimpah ga bikin boros, enak pisan lah waktu di bilas juga ngga perih di mata, bikin kulit wajah halus dan terasa segar juga.. Pokonya ini facial wash terenak deh.. ????❤",1
10806,Ini first time aku pake produk ini dan ini udh sekitar 4 bulan pake produk ini. So far gaada yang aneh aneh dan ngelembapin banget di kulit aku yang kering kalo dipake sama moisturizing milk nya jadi super ngelembapin banget. Mungkin next aku bakal repurchase karena ini bener2 hydrating bgt sesuai sama klaim produknya,1
10807,Pertama kali beli ini karna rekomendasi sodara awalnya ga yakin sama produk ini tapi setelah make baru tau ternyata produk ini aman di wajah aku yg oily seneng dong sama produk ini karna tekstur nya watery tapi setelah di pake tu mau matte gitu pkoknya aku paling rekomendasi in,1
10808,"Moisturizer saat smp, di aku dia bisa naikin tone kulit sedikit lebih cerah, harganya murah juga, di warung2 juga ada, sedikit melembabkan ya, dan gabikin efek negatif di kulitku, yg masi sd atau smp drpd bingung milih moisturizer mending pake ini aja deh wkwk",1
10809,"cream ini bs menjadi opsi tone up sekaligus ada kandungan uv yg somehow klo lg males emg g ush pake sunscreen lagi. d aku ini bs bkin tone up, so far g ada masalah si.. klo type skin dry pasti diakalin dengan hydrating essence atw serumnya biar g ngerasa dry bgt. udh repurchase 2x sih.. but menurutku ini berat ajah lagi cari day cream yg ringan & nyaman. but it also good kok",1
10810,"hmmm aku so so hampir gasuka sih sama produk ini, rasa anget2 nya itu gaenak di aku, trs produknya gabisa kering2 atau memang gitu?  trs aku ga ngerasain efek apa2 abis bilasnya malah jd kusem biasanya  repurchase?  ngga sih kayaknya. ",0
10811,skincare pertama yang aku pake setelah facewash sama lipbalm. awal pake karena pas akhir smp sampe awal sma mukaku belang banget dibagian yang ga ketutupan kerudung. akhirnya coba pake ini karena liat temen aku dan setelah dia rutin pake emang keliatan banget hasilnya di muka dia. eh ternyata di muka aku juga beneran ngaruh buat balikin warna kulit aku yang belang jadi kaya semula dan pake ini dari sma kelas 10 akhir sampe selesai kuliah semester 2 wkwk. sesuka itu karena pas warna muka lagi ga lebih tan dia jadi maintain muka biar warnanya ga kusam sampe belang. di muka aku yang kering pun dia cukup ngelembabin.,1
10812,"packaging nya beda dari pasaran karena pas di pencet langsung berbentuk foam jadi lebih mudah saat mengaplikasikan,aku beli ini pas flashsale tapi sekarang harganya udah lebih mahal, pas cuci muka pake ini, kulit ngga ketarik dan jadi lembab gitu, wanginya juga tidak menganggu",1
10813,"(+) nyarinya gampang di guardian century watson dll ada
(+) harganya murah pas lah buat pelajar
(+) kemasannya kecil gampang dibawa
(-)Pas awal2 make emang cocok dan jerawat lumayan kering, taunya setelah kering malah nambah jerawatnya jd tambah banyak, gatau emg gacocok sama yg berbahan sulfur apa gmn, tp bikin breakout parah.
tipe kulitku kombinasi btw",0
10814,"Nivea sunscreen ini merupakan perawatan sekaligus perlindungan kulit yang direkomendasikan untuk oily skin. Dengan Double UV Protection SPF 50+ dan PA+++ untuk melindungi kulit wajah dari sinar UVA& UVB. Termasuk chemical sunscreen.
✨Teksturnya cream ringan, mudah meresap, wangi soft, tidak lengket dan tidak ada white cast.
✨Sunscreen ini ada baunya tapi baunya gak mengganggu aku. ✨Sunscreen ini kadang gak pilling di aku dan kadang pilling. tergantung kombinasi skincare sebelumnya.
✨Klaimnya bisa mengontrol minyak di wajah. tapi aku ngerasa sunscreen ini gak mengontrol minyak di wajah aku, aku cuman ngerasa muka aku gak makin berminyak.✨Finishnya juga bukan yang satin/glowy (tapi gak matte juga) jadi emang cocok buat oily skin. 
✨Kekurangannya yaitu bikin pedih dimata dan masih mengandung alkohol, jadi hati-hati buat kalian yang punya kulit sensitif.",1
10815,"Aku awalnya pake ini bareng sama natrep. Terus makin jerawatan mikirku grgr begadang. Trus lama ngga pake, aku pake lagi jerawatan gede disekitan pipi bagian dalem hampir ke jerawat batu kesell parah dan susah banget ngilangin jerawatnya ????????",0
10816,"aku coba ini, karena liat reviewnya bagus banget. tapi gatau kenapa dimuka ku jadi parah begin. semenjak pemakaian pertama, ini langsung ngeringin jerawatku dipipi tapi jadi muncul jerawat yang lain aku pikir mungkin narik jerawat yang masih ada didalam kulit kali ya. akhirnya aku coba ini sebulan tapi makin parah jerawatnya dimana mana dan sekarang mukaku break out parah.
aku pakai pertama pakai air (susah nyampurnya), terus pemakaian kedua dst. pakai acv. aku gatau ntar masker/acv nya yang ga cocok. yang pasti aku ga akan repurchase ??
untung belinya share in jar, dan sekarang untuk acvnya aku pakai sebagai toner sementara ini.",0
10817,"enak sih pakai ini. seger banget banget di muka. tapiiiii kok jadi bruntusan. emang sih jadi agak ketarik gitu mukaku. sedih karena gak cocok. padahal enak banget sensasinya. murah semurah murahnya padahal dan easy to get. mungkin karena Ingredientsnya witch hazel, alcohol, Parfume jadi satu, kulit sensitif aku jadi susah cocoknya. so sad",0
10818,nyobain produk ini udah hampir 2 bulan. dan baru ngeh kalau ni produk yang bikin jerawatku muncul semua ???? dari yang bruntusan sampai yang jerawat batu. baru sadar kalau ini yg bikin jerawatan karena nyobain produk baru dengan jarak yg deket2 sih. jadi setelah eksperimen nyobain gk pake ini produk baru ketahuan deh kalau produk ini penyebabnya,0
10819,"Pas sma kelas 1, kulit wajahku tiba bermasalah dengan jerawat biasanya gk pernah jerawatan jadi jerawatan, terus aku buka google dan yyoutube banyak yg bilang produk ini bagus dan aku cari kemana dan akhirnya nemu di giant. Terus aku pakai dua""nya aku sangat berharap kali dengan produk jerawat ini ternyata gk ada efek apa"" diaku setelah habis produknya aku bethenti memakainya gk ada efeknya sama sekali",0
10820,"ini pengalaman pertama aku pakai sunscreen gel dari azarine selama seminggu ini. tekstur gel dan mudah menyerap kedalam kulit, tidak lengket, tidak memberikan kesan berminyak, no whitecast, terasa ringan dan memberikan efek melembabkan pada wajah.",1
10821,"It doesn’t work on me at all. Tergiur karna harga yg sgt murah dan sepertinya tdk murahan. Percobaan pertama tdk berhasil lalu ttp positif thinking. Percobaan kedua pd waktu jerawat yg berbeda jg ttp tdk berhasil. Tidak ada efek apapun baik mengecil, kempes apalagi hilang",0
10822,"Baru pake serum ini 3x, muka aku langsung muncul bruntusan dn jerawat kecil2 gitu ???? tekstur nya agak kental, tapi pas di aplikasiin di kulit dia encer.. trus agak lengket ya... lumayan cepet menyerap di kulit, ga ada bau yang aneh2 sih... tapi aku ga cocok :(( mana masih banyak lagi :((",0
10823,"setelah sekian lama ragu dan banding2 mau beli ini, akhirnya yaudah deh coba aja , my first impression is the packaging it's casual and simple , kaya beli facial atau obat dari apotek gitu ???? tekstur light smooth gel , ga sticky but agak jelly sedikit , ga ada aroma atau fragrance macem-macem , aromanya pure kimia aja ???? ga menyengat , jadi ga ada masalah . foam nya lembuut , bikin kulit bersih dan beneran lembab jadinya, ga kerasa kaya kulit ketarik samsek, dan aku type yang beli cleanser tuh ga yang macem-macem krena pada dasar nya itu cleanser???? aku lebih ke produk yang hasilnya tuh afterwash nya.. dan afterwash nya ini amazing .. harga affordable banget .. very worth it ..",1
10824,"Udah aku pake lumayan lama, dan pake 1× tiap hari, hasilnya bagus, bekas jerawat lumayan ilang dan lebih cerah juga. Cuma pas aku pake 2× sehari, muka jadi jerawatan. Karena muka ku oily banget mungkin, soalnya dari kandungannya ada yang ga cocok gitu sama oily skin, yg ga terlalu oily mungkin bisa dipake 2× sehari. ni masih 90%. Yg minat bisa wa ya 082146902453, 50k, harga di official store 75k",0
10825,"Ini masker yg buat aku dan kakak ku, ngeliatin org tiap ada yg beli masker ini di drugstore???? trauma. Pertama pake nyoba sabunnya, hbs itu baru maskernya. Awalnya halus dan enak bgt, tp lama lama bo dan bruntusan semuka, kompakan sm kakak ku????????",0
10826,"mohon maaf, ini benar benar bikin kulit kombinasi ku jadi terasa angat oily padahal harganya super terjangkau. walau spf nya tidak tinggi ya. tapi.sunscreen ini terasa berat di wajahku. sayang sekali padahal harganya murah kan lumayan kan buat stok lol",0
10827,"karena klaimnya buat acne caree, di kulit aku yg acne prone dan dry bikin jadi ketarikk (mungkin karena acne care jadi ada efek buat oil control?). abis pake ini ngerasa kaya ga terjadi apa-apa selain kulitku kering.. karena takut dehidrasi, aku stop pake ini",0
10828,"clay mask yang gak bisa kering, pas diaplikasikan memang terasa hangat yang tentu saja bikin open pores, namun tidak yakin dengan klaim membersihkan pori2 dan komedo. harganya murah dan bisa dipake 4×. pas nyentuh kulit jadi sedikit lumer. baunya ga ngeganggu sih. hasilnya aku gak begitu suka, karena lebih suka clay/mud mask yg bisa nyerep minyak dan maskernya bisa kering :D",0
10829,"Liat beauty vlogger pada cocok pake ini akhirnya beli, dan ternyata pemakaian hampir 2 mnggu kulitku malah makin kering dan bruntusan, mngkin karena cuaca atau kurang pelembab tp yg jelas udah gak aku pake lagi dan beralih kembali ke cetaphil",0
10830,"Aku sedih bgt krn banyak org” yg cocok pake ini utk ngilangin bruntusan mereka dan saranin aku buat pake juga. Pas abis dipake rasanya muka bersih banget sih, tapi besok paginya muka malah breakout ): trus aku coba pake lagi utk kedua kalinya *dua”nya aku pake tipis”* dan hasilnya sama aja breakout☹️",0
10831,"ternyata ga kyk ekspetasi kuðŸ˜­ ku Kira bkl bagus bgt bgt bgt gitu. ternyata biasa aja di akuu. pdhl harganya rada Mahal si. micellar water ini tu mirip brand lokal jg yg lbh murah, mirippp bgtt dan hampir sama hasilnya. keknya ga repurchase si, mending beli yg lbh murah aja",0
10832,"one of my favourite sunscreen. it's lightweight, ngga lengket, dan ngga ada whitecast nya sama sekali. teksturnya beneran kaya air dikulit, jadi ngga berasa pake sunscreen, dan dia sit well under makeup. nyerap nya pun ngga lama di kulit, jadi ngga ninggalin rasa lengket.",1
10833,"sebenernya aku cocok aja pake ini, tapi masalahnya ini kenapa lama banget nyerep di kulit ya kalo lagi males usap usap ya udh aku ratain aja ke kulit terus nunggu 15 menit sampe produk nyerep ke kulit. terus produk ini bikin kulit aku tambah kusem banget. karna aku kalo rapih rapih brgkat kerja suka kedubugan waduh nunggu ini harus nyerep habisin waktu",0
10834,ga cocok di aku dan malah bikin beruntusan :(( efek mosturizingnya ada dikiiiiiiit bgt tapi ga sebanding sama beruntusannyaa. akhirnya aku kasih temen karena masih lumayan banyak juga. wanginya enak sihh. repurchase? noooo,0
10835,Sukak banget sama packagingnya yang imut pink gitu dan teksturnya yang bisa meresap. Selain itu hasilnya yang tone up dan healthy look itu beneran bagus banget. Baunya juga soft wajib banget kalian coba,1
10836,iiiiiiiiiiiiiiiiii diaku blm keliatan banget hasil nya cumn pas bangun tdr lebih ngeratain tekture wajah tapi ga berapa lama kemudian balik lagi kaya awal mau pake produknya yang beneran bikin wajah bisa jadi better ....................,0
10837,"idk why it doesn't work on me. wanginya enak, teksturnya kayak krim tapi agak lebih kental. pas dipake enak banget, tapi pas udah ngebilas idk why itu muka aku jadi keset sama ketarik banget, gak mencerahkan juga sih. so, gak ada yang special",0
10838,"bagus sih kalo mau pake makeup juga oke. cuman gatau kenapa kalo lama lama jd tetep berminyak juga d mukaku. harganya murah 60rban tapi aku dapat promo jd 40rban aja. untuk dry skin mungkin masih bisa kayaknya, soalnya dia agak oily juga sih kalo aku coba gosok di tangan. ga bikin white cast juga sih kalo d wajahku.",1
10839,aku senang banget semenjak pakai C White Moisturizer Azarine ini kulitku yg tadinya kusam jadi cerah dan lebih lembab. Kandungan yang terdapat didalamnya membuat kulit wajah lebih glowing dan kenyal saat bangun tidur.. Selain itu teksturnya sangat ringan dan cepat menyerap ke kulit.. ga khawatir lagi dg kulit kusam dan dark spot skrg..,1
10840,"Selain cocok sama facial wash yang seri ini, aku juga cocok dengan toner hadalabo strip orange ini. Walaupun mukaku oily tapi selama pemakaian toner ini ga kerasa berat sama sekali. Tekstur nya encer, malah kalo ngerasa kurang lembap aku layer 2/3 x. Udah hampir 3 tahun ngejadiin hadalabo sebagai hydrating toner aku karena emang sebagus itu plus harga nya affordable â¤â¤",1
10841,"I use this together with the day cream???? hasilnya jadi lebih efektif buat mukaku karena memang aku cocok pakai produk ini! Anyway, ngeresapnya juga cepet bgt dan ga bikin muka kaya berminyak gitu, jadi glowing natural hihi, totally recommended'",1
10842,"Tergiur beli karna liat review orang orang bilang ini bagus untuk beruntusan dan dilihat dari harganya juga terjangkau utk kantong pelajar.Akhirnya memutuskan untuk coba, waktu pemakaian pertama udah ngerasa ini rasanya panas dan cekit-cekit setelah dibilas muka jd kering bgt tapi masih berpikir positif mungkin memang gini efeknya tp besoknya malah keluar jerawat merah kecil-kecil. terus beberapa minggunya aku coba lagi ternyata efeknya masih sama. Akhirnya aku stop pemakaiannya sepertinya memang tdk cocok☹️",0
10843,"Beli ini karena lagi diskon. ????Enak sih teksturnya, wanginya ga menyengat , bikin adem kalo dipakek, ada tone upnya sedikit, cocok untuk kulit sensitif. kalo soal harga standar sih ga mahal² banget, wajar aja karena emang suncreen ini enak dipakek setiap hari nya ga bikin komedoan, jerawatn, kusam dan lain2 suka sih. next aq bakalan pakek terus????",1
10844,beli produk ini karena penasaran banget. semua orang bilang di review kalau produk ini bagus banget. harganya juga murah. berharap serum ini bisa menggantikan radian skin dan smoothing serum. eh amsyong beb. sebel banget jerawat batu dimana mana. padahal sebelum coba ini bekas jerawat mulai memudar. I hate you,0
10845,"Berharap banget ini bisa menjadi hydrating product aku tapi kenyataan begitu pahit karena essence ini justru menimbulkan whitehad di area pipiku.
Ok, jadi gini. Tbh, produk ini bagus banget! Kulitku terasa lebih lembap and plump. Gak ada redness atau tingling saat aku apply ke wajah and setiap pagi pun kulit jadi terlihat lebih cerah bahkan adek aku aja sampai bilang, kulit aku kelihatan brighter. Sayangnya, pemakaian hari ketiga justru aku notice ada whitehead dong... Btw aku pakainya malem aja ya. 
Sewaktu di-cek di skincarisma and cosdna, bener aja dia ini comedogenic. Walaupun rating 1 tapi tetep aja di kulit yang gampang bereaksi, gini deh hasilnya. Sedihnya lagi, aku pun baru notice juga bahwa ada jerawat gede2 gitu 5 buah di bawah daguku dong.. Yup, aku emang apply essence ini sampai ke leher.
So, di pipi whitehead, di bawah dagu jerawat gede2. Not gonna and will never buy this again. Untungnya aku beli yang share in jar dulu. Haft, sedih. ",0
10846,"sabun wajah cair tapi pumpnya bisa mengubah jadi bentuk foam. pakai 1x pump aja cukup banget. ada sedikit aroma tapi jujur aja hampir ga kecium, cendrung bau yang calming gitu. walaupun foam gini, face wash ini ga bikin kulit kering dan ketarik gitu setelah dibilas. untuk efek ke jerawat, aku ga begitu notice sih. tapi gak bikin kering ketarik dan nyaman setelah di bilas aja aku udah suka sih wkwk. worth to try kok guys ????????",1
10847,"pelembab pertama yang aku punya pas di pake tuh berasa cerahnya bukan maen, pernah bawa ke tempat pkl dan jadi bahan bagi² buat anak v: ya lumayan lah biar ga kusam terus juga ada kemasan sachet nya di warung ² jadi lebih terjangkau pastinya pas juga buat kantong pelajar v:",1
10848,"Pembersih wajah yang ringan ini memliki kandungan 
real Centella Leaves, Green Tea, Mixed Fruit Extract 
(Very Berry Acne) dan Niacinamide/Vitamin B3. 
Membantu membuat kulit wajah bersih dari sisa 
kotoran, kulit tampak lebih cerah, merawat kulit 
berjerawat, serta kulit terasa halus dan segar. Dapat digunakan setiap hari ????",1
10849,"Pertama kali pake ini tahun 2018 kalau gak salah. dan sampai sekarang masih pake ini. Ngelindungi muka dr sinar matahari, sekaligus cerahin muka. Aku sih gak mau pindah yg lain lagi. Udah cocok bangeeeet pake ini. Dan gak cepat habis. Beli yg gede bisa dipake dua bulan. Dan itu juga pemakaian tiap hari.",1
10850,"Aku pake ini barengan sama fw nya pas jerawatan parah. Sempet maju mundur pakenya krn di awal nyoba itu gk sebagus fw nya. Aku suka beli yg kemasan kecil 20 gr yg sleek jadi gk makan tempat dn krn tutupnya ulir jadi higienis. Baunya mirip sama fw nya, yg meski gk trlalu kaya namanya aka green tea. Teksturnya lembut kaya whip cream dn ada shimmer nya meski waktu dipake gk nyisain shimmer kaya yg varian pearly white. Agak susah di blend meski kalo udah rata kasih tampilan cerah dn mulus. Dia gk trlalu melembabkan sih krn bbrp jam terus minyakan lagi. Oh ya, buat menyamarkan bekas jerawatnya dia progresnya ada tp lama, cuma krn ini aman aman aja jadi aku ttp repurchase sampe brkali kali.",1
10851,"kata orang-orang bagus banget, but it doesn't work on me at all. Aku baru make 2 minggu malah bikin bruntusan dan jerawatan padahal kulit aku tipe yang jarang bgt bruntusan dan jerawatan huhuu:( Udah dicoba di 2 waktu beda tp kayaknya gak jodoh deh:(",0
10852,"Pertamanya yang ngeracunin produk ini adalah kaka aku sendiri karena emang problem skin kita samaan???? kaya satu gen gitu banyak bruntusan. Dan produk ini cocok di dia buat ngilangin bruntusan nya. Otomatis langsung check out di shopee haha, dan ternyata IMPRESSIVE HAHAHA BRUNTUSAN AKU LANGSUNG PADA ILANG SAMPE ORANG ORANG NANYAIN AKU PAKE APA????❤️ oiya di kemasan nya udah langsung tau kalo dia ada niacinamide nya otomatis ada efek calming nya apalagi malem malem yekannnn bikin cepet pules tidur pke yang dingin dingin, pokoknya cinta banget dah ama si night cream white lab ini???? oiya di instagram gue suka update pemakaian produk skincare bisa di follow @nisatriaafriani",1
10853,"Engga tau kenapa setiap pake ini selalu muncul jerawat, entah ga cocok krn ada alkoholnya atau emang dalam seminggu lebih dari 2 kali makenya. Padahal melembakan sih. Tapi belum dicoba lagi sih, kulit masih dalam tahap ngembaliin skin barrier akibat over exfoliated. Bakal dicoba lagi kalo kulit udah aman biar ga nambah masalah hihi",0
10854,jadi ini toner exfoliate yang emang dari semenjak launch smp skarang masih booming! untuk pertama kali nyoba dengan pemakaian sekali seminggu ada rasa cekat cekit sihh semoga aja cocok sampe nanti2nya.,1
10855,"Pake ini soalnya katanya gentle, wajah aku itu sensitif, berjerawat dan berminyak. Awalnya cuma muncul jerawat kecil kukira purging jadi terus aku pakek, kelama-lama muncul jerawat makin banyak trus jadi BO kakgi",0
10856,"ini bagus kok, pond's di mukaku yang tipe kombinasi masih cocok aja, habis pake ini ada efek cerah gitu, foamnya juga enak dipake lembut bgtt, wanginya juga khas pond's bgt ga nyengat, ga bikin kulit ketarik atau kering, packaging pink cocok bgt deh buat remaja, harganya juga terjangkau????",1
10857,"Di aku awalnya enak aja sih, serasa di muka seger gitu, tp lama lama muncul jerawat di jidat, trs yg ga aku suka dari ini, dia busanya banyak, tapi di muka licin gitu, jadi kalo habis cuci muka berasa muka tuh belum bersih dibilasnya gitu, jadi kurang suka sih. Cmiiw",0
10858,"awalnya pengen nyoba aja, terus pas nyoba kaget ternyata isinya banyak untuk ukuran muka aku, dan kaget juga soalnya ga baca kalo ada warm effect nya, baru tau pas di pake. nah yg bikin kaget lagi, aku pikir si produk ini bakal cepet kering layaknya kebanyakan clay mask, ternyata aku tungguin sampe sejam ngga kering kering, pdhl di tulis di kemasannya harusnya cuma 3 menit pamakaian. efek bright ada dikit, jerawat ga ilang, komedo ga ilang juga, cuma jd gampang di pencetin (anaknya usil). repurchase? ngga tau wkwkkwkwk ",0
10859,"Bagus banget parahh produknya, bener2 light ga thick gitu tapi bikin kulit terhidrasi.. Gaada baunya jugaa, dan setelah aku check tnyt ingredients yg dipake bener2 aman, termasuk untuk yg kulitnya sensitif kaya aku.. Udah repurchase botol kedua sihh, dan worth it banget.",1
10860,"beli ini karena tergiur dengan kandungan yoggurtnya. teksturnya cair dan mudah meresap. aromanya enak, tidak mengganggu sama sekali. Namun sayang, wajahku tidak cocok dengan ini. setelah memakai produk ini selama 3 hari, wajahku jadi bruntusan dan pori-pori menjadi membesar.",0
10861,Bener bener sukaa sama teksturnyaaa!! gilaa bener” pas dipake tu ada sensasi coolingnya gituu adem enak banget ngerasa kayak ga pake apa apaa!!! isinya banyakk harganya murahhh bener” worth the price banget deh???????????? sukak poll pasti repurchase sih,1
