,Text_Final,tokens,label
9084,cocok tapi zonk kombinasi bersih jerawat jerawat,"['cocok', 'tapi', 'zonk', 'kombinasi', 'bersih', 'jerawat', 'jerawat']",0
9085,obat jerawat tumbuh jerawat tinggal kompres kapas besokanya hilang jerawat nakal repurchase rata tekstur lebih cerah hilang bruntus suka mantap,"['obat', 'jerawat', 'tumbuh', 'jerawat', 'tinggal', 'kompres', 'kapas', 'besokanya', 'hilang', 'jerawat', 'nakal', 'repurchase', 'rata', 'tekstur', 'lebih', 'cerah', 'hilang', 'bruntus', 'suka', 'mantap']",1
9086,cepat cukup suka rasa ringan lembap kering butuh usaha rata tapi tidak diblend hasil akhir tapi tidak bagus cepat ngesetnya tidak tinggal efek whitecast perih cepat cepat kurang suka timpa catat tidak gosok garuk tidak garuk tidak,"['cepat', 'cukup', 'suka', 'rasa', 'ringan', 'lembap', 'kering', 'butuh', 'usaha', 'rata', 'tapi', 'tidak', 'diblend', 'hasil', 'akhir', 'tapi', 'tidak', 'bagus', 'cepat', 'ngesetnya', 'tidak', 'tinggal', 'efek', 'whitecast', 'perih', 'cepat', 'cepat', 'kurang', 'suka', 'timpa', 'catat', 'tidak', 'gosok', 'garuk', 'tidak', 'garuk', 'tidak']",1
9087,sedih kurang cocok banyak rekomendasi efek kering jerawat bruntus tambah kering kelupas keras sensitif tapi banyak cocok tidak salah luck,"['sedih', 'kurang', 'cocok', 'banyak', 'rekomendasi', 'efek', 'kering', 'jerawat', 'bruntus', 'tambah', 'kering', 'kelupas', 'keras', 'sensitif', 'tapi', 'banyak', 'cocok', 'tidak', 'salah', 'luck']",0
9088,tapi tidak efek tekstur clay tidak efek gatal kering tarik bangeyt komedo tarik repurchase,"['tapi', 'tidak', 'efek', 'tekstur', 'clay', 'tidak', 'efek', 'gatal', 'kering', 'tarik', 'bangeyt', 'komedo', 'tarik', 'repurchase']",0
9089,tidak buruk sensitif minyak gampang jerawat efek lembap lengket makin muncul jerawat komedo ekspektasi lembap,"['tidak', 'buruk', 'sensitif', 'minyak', 'gampang', 'jerawat', 'efek', 'lembap', 'lengket', 'makin', 'muncul', 'jerawat', 'komedo', 'ekspektasi', 'lembap']",0
9090,cukup lembap sektar tidak tapi belum tunjuk lama harga rbuan bisa dpake cukup lama,"['cukup', 'lembap', 'sektar', 'tidak', 'tapi', 'belum', 'tunjuk', 'lama', 'harga', 'rbuan', 'bisa', 'dpake', 'cukup', 'lama']",1
9091,suka tekstur tekstur gel warna putih adem gampang resap murah gampang tapi tidak tidak suka aroma etanol sangat etanol tapi saku favorit,"['suka', 'tekstur', 'tekstur', 'gel', 'warna', 'putih', 'adem', 'gampang', 'resap', 'murah', 'gampang', 'tapi', 'tidak', 'tidak', 'suka', 'aroma', 'etanol', 'sangat', 'etanol', 'tapi', 'saku', 'favorit']",1
9092,bagus tekstur suka lembap kering cocok sensitif kering suka enak,"['bagus', 'tekstur', 'suka', 'lembap', 'kering', 'cocok', 'sensitif', 'kering', 'suka', 'enak']",1
9093,bagus rasa ceramic super tapi tidak kualitas lembap sangat ringan kaya cocok,"['bagus', 'rasa', 'ceramic', 'super', 'tapi', 'tidak', 'kualitas', 'lembap', 'sangat', 'ringan', 'kaya', 'cocok']",1
9094,bagus bagus tidak rasa lengket sedikit kecil enak bisa tinggal gunting,"['bagus', 'bagus', 'tidak', 'rasa', 'lengket', 'sedikit', 'kecil', 'enak', 'bisa', 'tinggal', 'gunting']",1
9095,efek cerah tapi lama lama busa banyak tidak kering tarik aman aman tidak reaksi negatif lama harga gampang,"['efek', 'cerah', 'tapi', 'lama', 'lama', 'busa', 'banyak', 'tidak', 'kering', 'tarik', 'aman', 'aman', 'tidak', 'reaksi', 'negatif', 'lama', 'harga', 'gampang']",1
9096,bagus walaupun terkadang tidak kotor angkat angkat kotor bersih,"['bagus', 'walaupun', 'terkadang', 'tidak', 'kotor', 'angkat', 'angkat', 'kotor', 'bersih']",1
9097,wangi macha penasaran tekstur gampang rata tapi ngamuk salah ingredientnya efek panas jujur panas parah langsung merah timbul bruntus kecil,"['wangi', 'macha', 'penasaran', 'tekstur', 'gampang', 'rata', 'tapi', 'ngamuk', 'salah', 'ingredientnya', 'efek', 'panas', 'jujur', 'panas', 'parah', 'langsung', 'merah', 'timbul', 'bruntus', 'kecil']",0
9098,bagus kurang suka wangi trpaksa henti banyak,"['bagus', 'kurang', 'suka', 'wangi', 'trpaksa', 'henti', 'banyak']",0
9099,jerawat parah panas kering tapi kering jerawat sembuh hidrasi lembap netralisir kering jerawat bagus masalah jerawat,"['jerawat', 'parah', 'panas', 'kering', 'tapi', 'kering', 'jerawat', 'sembuh', 'hidrasi', 'lembap', 'netralisir', 'kering', 'jerawat', 'bagus', 'masalah', 'jerawat']",1
9100,tarik feminim lucu lucu gemas akhir nyata super tidak buruk rasa tarik langsung jerawat muncul jerawat besar besar akhir langsung henti,"['tarik', 'feminim', 'lucu', 'lucu', 'gemas', 'akhir', 'nyata', 'super', 'tidak', 'buruk', 'rasa', 'tarik', 'langsung', 'jerawat', 'muncul', 'jerawat', 'besar', 'besar', 'akhir', 'langsung', 'henti']",0
9101,bagis akhir bisa super ringan tidak rasa langsung pabrik minyak gampang keringat tapi tidak lebih lembap gampang serap rasa gampang risihan nyaman,"['bagis', 'akhir', 'bisa', 'super', 'ringan', 'tidak', 'rasa', 'langsung', 'pabrik', 'minyak', 'gampang', 'keringat', 'tapi', 'tidak', 'lebih', 'lembap', 'gampang', 'serap', 'rasa', 'gampang', 'risihan', 'nyaman']",1
9102,cepat kurang lebih tapi tidak rasa tapi nyata tidak kusam lembap tapi repurchase tidak,"['cepat', 'kurang', 'lebih', 'tapi', 'tidak', 'rasa', 'tapi', 'nyata', 'tidak', 'kusam', 'lembap', 'tapi', 'repurchase', 'tidak']",0
9103,nyaman nyata cocok tekstur gel jamin tidak sesal buktin,"['nyaman', 'nyata', 'cocok', 'tekstur', 'gel', 'jamin', 'tidak', 'sesal', 'buktin']",1
9104,bagus cocok sensitif langsung beda suka bagus tidak khawatir reorder,"['bagus', 'cocok', 'sensitif', 'langsung', 'beda', 'suka', 'bagus', 'tidak', 'khawatir', 'reorder']",1
9105,rebranding putih cantik spotles simpel tapi hasil combo rajin,"['rebranding', 'putih', 'cantik', 'spotles', 'simpel', 'tapi', 'hasil', 'combo', 'rajin']",1
9106,suka tekstur lembut harum lebih cerah rekomendasi parah harga suka,"['suka', 'tekstur', 'lembut', 'harum', 'lebih', 'cerah', 'rekomendasi', 'parah', 'harga', 'suka']",1
9107,tidak sedikit tapi cerah lembap tapi rutin gemes kecil bisa rasa rasa sedikit cekit cekit cekit tapi hilang putih cast,"['tidak', 'sedikit', 'tapi', 'cerah', 'lembap', 'tapi', 'rutin', 'gemes', 'kecil', 'bisa', 'rasa', 'rasa', 'sedikit', 'cekit', 'cekit', 'cekit', 'tapi', 'hilang', 'putih', 'cast']",1
9108,juara kesat tapi bukan tarik enak lembap bersih repurchase kering tidak,"['juara', 'kesat', 'tapi', 'bukan', 'tarik', 'enak', 'lembap', 'bersih', 'repurchase', 'kering', 'tidak']",1
9109,tumbuh jerawat banyak murah skolahan tidak efek tapi kurang tidak jerawat akhir hilang bau tidak tidak suka,"['tumbuh', 'jerawat', 'banyak', 'murah', 'skolahan', 'tidak', 'efek', 'tapi', 'kurang', 'tidak', 'jerawat', 'akhir', 'hilang', 'bau', 'tidak', 'tidak', 'suka']",0
9110,jerawat bagus harga mahal sedikit banding tapi tidak angkat jerawat kecewa sedikit tidak repurchase,"['jerawat', 'bagus', 'harga', 'mahal', 'sedikit', 'banding', 'tapi', 'tidak', 'angkat', 'jerawat', 'kecewa', 'sedikit', 'tidak', 'repurchase']",0
9111,eksfoliasi bruntus tekstur cair tidak wangi tidak sensasi dingin tidak parfum tidak alkohol rasa lebih bersih komedo luntur tapi muncul jerawat bruntus jerawat muncul merah radang putih jerawat radang lama kelam makin banyak jerawat muncul purging jerawat akhir henti jerawat makin banyak tidak sembuh akhir jerawat bekas bisa,"['eksfoliasi', 'bruntus', 'tekstur', 'cair', 'tidak', 'wangi', 'tidak', 'sensasi', 'dingin', 'tidak', 'parfum', 'tidak', 'alkohol', 'rasa', 'lebih', 'bersih', 'komedo', 'luntur', 'tapi', 'muncul', 'jerawat', 'bruntus', 'jerawat', 'muncul', 'merah', 'radang', 'putih', 'jerawat', 'radang', 'lama', 'kelam', 'makin', 'banyak', 'jerawat', 'muncul', 'purging', 'jerawat', 'akhir', 'henti', 'jerawat', 'makin', 'banyak', 'tidak', 'sembuh', 'akhir', 'jerawat', 'bekas', 'bisa']",0
9112,tidak buruk timbul jerawat kusam cocok tapi nyata tidak tidak angota,"['tidak', 'buruk', 'timbul', 'jerawat', 'kusam', 'cocok', 'tapi', 'nyata', 'tidak', 'tidak', 'angota']",0
9113,suka aroma bagus jerawat tidak aroma enak,"['suka', 'aroma', 'bagus', 'jerawat', 'tidak', 'aroma', 'enak']",0
9114,bukan gel tidak buruk jerawat fiks ngikutin nyata tidak buruk jrwatku kempes tidak ngluarin tidak tekstur bening gel bau tidak ganggu dwajah tidak genges obat salep kecil,"['bukan', 'gel', 'tidak', 'buruk', 'jerawat', 'fiks', 'ngikutin', 'nyata', 'tidak', 'buruk', 'jrwatku', 'kempes', 'tidak', 'ngluarin', 'tidak', 'tekstur', 'bening', 'gel', 'bau', 'tidak', 'ganggu', 'dwajah', 'tidak', 'genges', 'obat', 'salep', 'kecil']",0
9115,bersih tarik anti aging bisa cetahin enak adem cerah tapi tidak enak gel tapi hasil keren tidak furging sensitif tapi tagih bisa cetahin jujur tidak sedikit banyak sering tidak buruk suka panas jerawat merah gel lama tidak efek harga tidak bolong sensitif,"['bersih', 'tarik', 'anti', 'aging', 'bisa', 'cetahin', 'enak', 'adem', 'cerah', 'tapi', 'tidak', 'enak', 'gel', 'tapi', 'hasil', 'keren', 'tidak', 'furging', 'sensitif', 'tapi', 'tagih', 'bisa', 'cetahin', 'jujur', 'tidak', 'sedikit', 'banyak', 'sering', 'tidak', 'buruk', 'suka', 'panas', 'jerawat', 'merah', 'gel', 'lama', 'tidak', 'efek', 'harga', 'tidak', 'bolong', 'sensitif']",1
9116,tidak mantap hapus tidak gosok kencang kencang mampu angkat banyak kualitas banding harga,"['tidak', 'mantap', 'hapus', 'tidak', 'gosok', 'kencang', 'kencang', 'mampu', 'angkat', 'banyak', 'kualitas', 'banding', 'harga']",1
9117,favorit lama rasa cerah suka kesat kesat tapi tidak lembap wangi enak harga tapi kurang lebih perih bakar rasa,"['favorit', 'lama', 'rasa', 'cerah', 'suka', 'kesat', 'kesat', 'tapi', 'tidak', 'lembap', 'wangi', 'enak', 'harga', 'tapi', 'kurang', 'lebih', 'perih', 'bakar', 'rasa']",0
9118,gel bosan tbs lembap gel suka cepat serap efek cepat lembap tapi bosan,"['gel', 'bosan', 'tbs', 'lembap', 'gel', 'suka', 'cepat', 'serap', 'efek', 'cepat', 'lembap', 'tapi', 'bosan']",1
9119,busa banyak suka busa banyak busa lembut wangi tapi tidak ganggu suka bersih lembap kenyal,"['busa', 'banyak', 'suka', 'busa', 'banyak', 'busa', 'lembut', 'wangi', 'tapi', 'tidak', 'ganggu', 'suka', 'bersih', 'lembap', 'kenyal']",1
9120,banyak suka tapi tidak tidak suka wangi mirip tekstur mirip hasil mirip kesat kering tapi tidak rasa tarik murah tapi tidak buruk kering,"['banyak', 'suka', 'tapi', 'tidak', 'tidak', 'suka', 'wangi', 'mirip', 'tekstur', 'mirip', 'hasil', 'mirip', 'kesat', 'kering', 'tapi', 'tidak', 'rasa', 'tarik', 'murah', 'tapi', 'tidak', 'buruk', 'kering']",0
9121,pemakain langsung bruntus merah merah gatal tidak rasa banyak suka tapi sensitif tidak buruk,"['pemakain', 'langsung', 'bruntus', 'merah', 'merah', 'gatal', 'tidak', 'rasa', 'banyak', 'suka', 'tapi', 'sensitif', 'tidak', 'buruk']",0
9122,rasa segar kenyal bersih lebih cerah harga murah gampang,"['rasa', 'segar', 'kenyal', 'bersih', 'lebih', 'cerah', 'harga', 'murah', 'gampang']",1
9123,gel tapi jerawat kering jerawat tidak tidak suka tidak rajin lembap tapi problem belum lembap cocok,"['gel', 'tapi', 'jerawat', 'kering', 'jerawat', 'tidak', 'tidak', 'suka', 'tidak', 'rajin', 'lembap', 'tapi', 'problem', 'belum', 'lembap', 'cocok']",0
9124,tidak tapi efek bruntus minyak kurang wangi sangat alkohol tidak saran tidak bisa alkohol tinggi konsentrasi,"['tidak', 'tapi', 'efek', 'bruntus', 'minyak', 'kurang', 'wangi', 'sangat', 'alkohol', 'tidak', 'saran', 'tidak', 'bisa', 'alkohol', 'tinggi', 'konsentrasi']",1
9125,tidak buruk jerawat jerawat tapi tidak baik jangan bisa tarik posisi tidak sakit,"['tidak', 'buruk', 'jerawat', 'jerawat', 'tapi', 'tidak', 'baik', 'jangan', 'bisa', 'tarik', 'posisi', 'tidak', 'sakit']",0
9126,belum fungal jerawat aman paraben tidak jerawat trenya salah segar hidrasi dibutuhin,"['belum', 'fungal', 'jerawat', 'aman', 'paraben', 'tidak', 'jerawat', 'trenya', 'salah', 'segar', 'hidrasi', 'dibutuhin']",0
9127,bingung jerawat parah jerawat tidak parah tidak buruk sedih totol jerawat tidak sedikit makin lama sembuh,"['bingung', 'jerawat', 'parah', 'jerawat', 'tidak', 'parah', 'tidak', 'buruk', 'sedih', 'totol', 'jerawat', 'tidak', 'sedikit', 'makin', 'lama', 'sembuh']",0
9128,bau enak segar tapi tidak buruk kering tidak gelisah tidak,"['bau', 'enak', 'segar', 'tapi', 'tidak', 'buruk', 'kering', 'tidak', 'gelisah', 'tidak']",0
9129,suka minyak kombinasi kering kurang tapi bagus bersih enak busah tidak sedikit tapi enak crem gosokin harga gampang jumpa dimn,"['suka', 'minyak', 'kombinasi', 'kering', 'kurang', 'tapi', 'bagus', 'bersih', 'enak', 'busah', 'tidak', 'sedikit', 'tapi', 'enak', 'crem', 'gosokin', 'harga', 'gampang', 'jumpa', 'dimn']",1
9130,populer banyak bagus belum tapi bukan lembap super minyak untung,"['populer', 'banyak', 'bagus', 'belum', 'tapi', 'bukan', 'lembap', 'super', 'minyak', 'untung']",0
9131,baik tidak jerawat aman aman jerawat mutih cepat repurchase tidak,"['baik', 'tidak', 'jerawat', 'aman', 'aman', 'jerawat', 'mutih', 'cepat', 'repurchase', 'tidak']",1
9132,penasaran bagus efek langsung tidak jerawat muncul bruntus banyak sedih tapi jerawat tekstur cair bagus cair tidak wangi tapi tidak buruk,"['penasaran', 'bagus', 'efek', 'langsung', 'tidak', 'jerawat', 'muncul', 'bruntus', 'banyak', 'sedih', 'tapi', 'jerawat', 'tekstur', 'cair', 'bagus', 'cair', 'tidak', 'wangi', 'tapi', 'tidak', 'buruk']",0
9133,lama bosan suka tapi tidak licin wangi tidak ganggu bau wajib suka,"['lama', 'bosan', 'suka', 'tapi', 'tidak', 'licin', 'wangi', 'tidak', 'ganggu', 'bau', 'wajib', 'suka']",1
9134,lama cocok tapi makin bruntus tidak kering minyak udahin reda bruntus nyata,"['lama', 'cocok', 'tapi', 'makin', 'bruntus', 'tidak', 'kering', 'minyak', 'udahin', 'reda', 'bruntus', 'nyata']",0
9135,rekomendasi sensitif tidak parfum tidak busa tekstur ringan cair tidak kering tidak hilang rasa perih cekit jerawat,"['rekomendasi', 'sensitif', 'tidak', 'parfum', 'tidak', 'busa', 'tekstur', 'ringan', 'cair', 'tidak', 'kering', 'tidak', 'hilang', 'rasa', 'perih', 'cekit', 'jerawat']",1
9136,banyak bagus suka tidak bagus tidak cepat serap kering suka tapi kusam tapikarna enak tetp bisa tidak murah cocok,"['banyak', 'bagus', 'suka', 'tidak', 'bagus', 'tidak', 'cepat', 'serap', 'kering', 'suka', 'tapi', 'kusam', 'tapikarna', 'enak', 'tetp', 'bisa', 'tidak', 'murah', 'cocok']",1
9137,olshop bisa lebih cepat hilang bekas jerawat belum bagus bisa hilang bekas jerawat lebih cepat hasil jerawat tidak jerawat parah kzl,"['olshop', 'bisa', 'lebih', 'cepat', 'hilang', 'bekas', 'jerawat', 'belum', 'bagus', 'bisa', 'hilang', 'bekas', 'jerawat', 'lebih', 'cepat', 'hasil', 'jerawat', 'tidak', 'jerawat', 'parah', 'kzl']",0
9138,worst ive jerawat nyata salah tumbuh jerawat tidak buruk meanwhile tidak,"['worst', 'ive', 'jerawat', 'nyata', 'salah', 'tumbuh', 'jerawat', 'tidak', 'buruk', 'meanwhile', 'tidak']",0
9139,salah tapi tidak buruk dilake langsung panas gatal reaksi tidak buruk salah sedih tidak buruk,"['salah', 'tapi', 'tidak', 'buruk', 'dilake', 'langsung', 'panas', 'gatal', 'reaksi', 'tidak', 'buruk', 'salah', 'sedih', 'tidak', 'buruk']",0
9140,belum kaya tapi kombinasi sensasi kesat langsung tidak kering efek cerah busa asli lembut,"['belum', 'kaya', 'tapi', 'kombinasi', 'sensasi', 'kesat', 'langsung', 'tidak', 'kering', 'efek', 'cerah', 'busa', 'asli', 'lembut']",1
9141,rasa cocok akhir langsung nyata lamalama tidak tidak suka belum devitart,"['rasa', 'cocok', 'akhir', 'langsung', 'nyata', 'lamalama', 'tidak', 'tidak', 'suka', 'belum', 'devitart']",0
9142,serum cocok tapi tidak buruk perih merah muncul bruntus jerawat dahi tidak,"['serum', 'cocok', 'tapi', 'tidak', 'buruk', 'perih', 'merah', 'muncul', 'bruntus', 'jerawat', 'dahi', 'tidak']",0
9143,suka cocok walaupun tapi rekomendasi,"['suka', 'cocok', 'walaupun', 'tapi', 'rekomendasi']",1
9144,langsung jatuh cinta cerah gampang diblend tidak normal walaupun sehat cerah alami harga gampang suka,"['langsung', 'jatuh', 'cinta', 'cerah', 'gampang', 'diblend', 'tidak', 'normal', 'walaupun', 'sehat', 'cerah', 'alami', 'harga', 'gampang', 'suka']",1
9145,racun bagus tidak buruk gentle tidak busa lembut tapi jerawat parah galagi,"['racun', 'bagus', 'tidak', 'buruk', 'gentle', 'tidak', 'busa', 'lembut', 'tapi', 'jerawat', 'parah', 'galagi']",0
9146,tapi lupa lama dasar tidak peka lebih putih cerah rutin sensasi lembap tapi sedikit walaupun tidak parah tidak hilang jerawat repurchase cocok,"['tapi', 'lupa', 'lama', 'dasar', 'tidak', 'peka', 'lebih', 'putih', 'cerah', 'rutin', 'sensasi', 'lembap', 'tapi', 'sedikit', 'walaupun', 'tidak', 'parah', 'tidak', 'hilang', 'jerawat', 'repurchase', 'cocok']",1
9147,bruntus cocok wangi enak tekstur lembuit tapi kurang cocok bruntus trlihat rada kusam,"['bruntus', 'cocok', 'wangi', 'enak', 'tekstur', 'lembuit', 'tapi', 'kurang', 'cocok', 'bruntus', 'trlihat', 'rada', 'kusam']",0
9148,cocok brjrwt tidak kering busa tidak prlu gosok busa lebih gentle brjrwt tidak blh banyak gni cocok,"['cocok', 'brjrwt', 'tidak', 'kering', 'busa', 'tidak', 'prlu', 'gosok', 'busa', 'lebih', 'gentle', 'brjrwt', 'tidak', 'blh', 'banyak', 'gni', 'cocok']",1
9149,bruntus parah belum tidak awam kombinasi bruntus tidak sembuh susah cocok tidak buruk,"['bruntus', 'parah', 'belum', 'tidak', 'awam', 'kombinasi', 'bruntus', 'tidak', 'sembuh', 'susah', 'cocok', 'tidak', 'buruk']",0
9150,cocok walaupun kusam tesktur warna putih whitecast sedilkit tapi kemasaran lucu aroma enak,"['cocok', 'walaupun', 'kusam', 'tesktur', 'warna', 'putih', 'whitecast', 'sedilkit', 'tapi', 'kemasaran', 'lucu', 'aroma', 'enak']",1
9151,bagus super sensitif angkat kotor ampuh tidak reaksi tidak tidak suka,"['bagus', 'super', 'sensitif', 'angkat', 'kotor', 'ampuh', 'tidak', 'reaksi', 'tidak', 'tidak', 'suka']",1
9152,jujur tidak buruk bagus walaupun eksfoliasi tapi sensitif kering aman aman tidak reaksi aneh aneh tidak buruk,"['jujur', 'tidak', 'buruk', 'bagus', 'walaupun', 'eksfoliasi', 'tapi', 'sensitif', 'kering', 'aman', 'aman', 'tidak', 'reaksi', 'aneh', 'aneh', 'tidak', 'buruk']",0
9153,cerah nyaman tidak lembap kering gampang harga murah riah,"['cerah', 'nyaman', 'tidak', 'lembap', 'kering', 'gampang', 'harga', 'murah', 'riah']",1
9154,enak dingin lebih kenyal tapi lama kurang lebih pori makin besar nyata kenya cantik banyak bagus makin cerah,"['enak', 'dingin', 'lebih', 'kenyal', 'tapi', 'lama', 'kurang', 'lebih', 'pori', 'makin', 'besar', 'nyata', 'kenya', 'cantik', 'banyak', 'bagus', 'makin', 'cerah']",0
9155,gentle tidak busa cocok sensitif kaya double bersih hasil tidak kotor angkat,"['gentle', 'tidak', 'busa', 'cocok', 'sensitif', 'kaya', 'double', 'bersih', 'hasil', 'tidak', 'kotor', 'angkat']",1
9156,mahal bagus wajib lembap vitamin salah elemen putih cerah tidak gampang bisa lembap wangi enak segar tidak,"['mahal', 'bagus', 'wajib', 'lembap', 'vitamin', 'salah', 'elemen', 'putih', 'cerah', 'tidak', 'gampang', 'bisa', 'lembap', 'wangi', 'enak', 'segar', 'tidak']",1
9157,jerawat prone cinta efek cerah bantu ering hilang jerawat bekas perlahan hasil tidak khawatir tetapi kurang tinggal putih cast bibir lebih suka,"['jerawat', 'prone', 'cinta', 'efek', 'cerah', 'bantu', 'ering', 'hilang', 'jerawat', 'bekas', 'perlahan', 'hasil', 'tidak', 'khawatir', 'tetapi', 'kurang', 'tinggal', 'putih', 'cast', 'bibir', 'lebih', 'suka']",1
9158,tidak hasil tekstur gel padat nyata cair gel tidak buruk lengket tekstur,"['tidak', 'hasil', 'tekstur', 'gel', 'padat', 'nyata', 'cair', 'gel', 'tidak', 'buruk', 'lengket', 'tekstur']",0
9159,suka suka busa syuka jarang jarang busa asli hemat langsung busa tidak rasa kering tarik aman bersih repurchase,"['suka', 'suka', 'busa', 'syuka', 'jarang', 'jarang', 'busa', 'asli', 'hemat', 'langsung', 'busa', 'tidak', 'rasa', 'kering', 'tarik', 'aman', 'bersih', 'repurchase']",1
9160,kayang facemist bas wkwkwkwkwkwk jujur bagus aslik lembut cocok shopi,"['kayang', 'facemist', 'bas', 'wkwkwkwkwkwk', 'jujur', 'bagus', 'aslik', 'lembut', 'cocok', 'shopi']",1
9161,penasaran minyak bisa bersih baik aman tidak reaksi aneh wangi suka tapi bruntus jerawat kecil muncul banyak jidat tidak muncul henti inj tidak,"['penasaran', 'minyak', 'bisa', 'bersih', 'baik', 'aman', 'tidak', 'reaksi', 'aneh', 'wangi', 'suka', 'tapi', 'bruntus', 'jerawat', 'kecil', 'muncul', 'banyak', 'jidat', 'tidak', 'muncul', 'henti', 'inj', 'tidak']",0
9162,sembuh jerawat banding tidak totol purging parah pasca henti steroid jerawat makin parah pasca steroid sensitif jerawat keras,"['sembuh', 'jerawat', 'banding', 'tidak', 'totol', 'purging', 'parah', 'pasca', 'henti', 'steroid', 'jerawat', 'makin', 'parah', 'pasca', 'steroid', 'sensitif', 'jerawat', 'keras']",0
9163,jujur tidak wangi enak tapi warna tidak buruk abu walaupun sedikit hidung langsung timbul komedo,"['jujur', 'tidak', 'wangi', 'enak', 'tapi', 'warna', 'tidak', 'buruk', 'abu', 'walaupun', 'sedikit', 'hidung', 'langsung', 'timbul', 'komedo']",0
9164,jujur tidak ktna bermibyak angkat minyak foamny lembut wangi enak,"['jujur', 'tidak', 'ktna', 'bermibyak', 'angkat', 'minyak', 'foamny', 'lembut', 'wangi', 'enak']",1
9165,salah baik tidak wangi warna bening tidak alkohol ampuh hilang kotor waterproof angkat bisa hilang harga tidak mahal riah,"['salah', 'baik', 'tidak', 'wangi', 'warna', 'bening', 'tidak', 'alkohol', 'ampuh', 'hilang', 'kotor', 'waterproof', 'angkat', 'bisa', 'hilang', 'harga', 'tidak', 'mahal', 'riah']",1
9166,stres bekas jerawat tidak muncul efek hilang bekas jerawat nyata tidak repurchase tidak bruntus jerawat besar,"['stres', 'bekas', 'jerawat', 'tidak', 'muncul', 'efek', 'hilang', 'bekas', 'jerawat', 'nyata', 'tidak', 'repurchase', 'tidak', 'bruntus', 'jerawat', 'besar']",0
9167,hasil cerah tidak reaksi tapi nyata,"['hasil', 'cerah', 'tidak', 'reaksi', 'tapi', 'nyata']",1
9168,tarik banyak jerawat ampuh nanganin jerawat minyak lebih tapi rasa tidak kering tapi tidak lembap bau enak tidak aneh kecil cocok tapi tidak buruk muncul jerawat kecil jidat bagus rekomendasi rekomendasi dasar jerawat,"['tarik', 'banyak', 'jerawat', 'ampuh', 'nanganin', 'jerawat', 'minyak', 'lebih', 'tapi', 'rasa', 'tidak', 'kering', 'tapi', 'tidak', 'lembap', 'bau', 'enak', 'tidak', 'aneh', 'kecil', 'cocok', 'tapi', 'tidak', 'buruk', 'muncul', 'jerawat', 'kecil', 'jidat', 'bagus', 'rekomendasi', 'rekomendasi', 'dasar', 'jerawat']",1
9169,bingung banyak cocok tapi besar tidak tekstur enak lembut tapi jerawat besar besar sedih cocok kaya senang harga hemat,"['bingung', 'banyak', 'cocok', 'tapi', 'besar', 'tidak', 'tekstur', 'enak', 'lembut', 'tapi', 'jerawat', 'besar', 'besar', 'sedih', 'cocok', 'kaya', 'senang', 'harga', 'hemat']",0
9170,silicon brushnya bisa eksfoliasi cocok suka busa lembut bersih tidak lembap ringan lebih segar aroma lembut nyaman,"['silicon', 'brushnya', 'bisa', 'eksfoliasi', 'cocok', 'suka', 'busa', 'lembut', 'bersih', 'tidak', 'lembap', 'ringan', 'lebih', 'segar', 'aroma', 'lembut', 'nyaman']",1
9171,bersih pusing bisa bersih hasil langsung angkat kotor akhir tagih vitamin cerah lebih banyak senang bisa bersih,"['bersih', 'pusing', 'bisa', 'bersih', 'hasil', 'langsung', 'angkat', 'kotor', 'akhir', 'tagih', 'vitamin', 'cerah', 'lebih', 'banyak', 'senang', 'bisa', 'bersih']",1
9172,bagus ampuh hilang bruntus kempes jerawat banyak bagus mirip tbs akhir ekspetasinya rasa cekit cekit tapi tidak ganggu enak rasa halus jerawat langsung cocok tapi dirutinin jerawat hilang tumbuh kecil banyak tapi akhir timbul jerawat kecil tidak buruk enak,"['bagus', 'ampuh', 'hilang', 'bruntus', 'kempes', 'jerawat', 'banyak', 'bagus', 'mirip', 'tbs', 'akhir', 'ekspetasinya', 'rasa', 'cekit', 'cekit', 'tapi', 'tidak', 'ganggu', 'enak', 'rasa', 'halus', 'jerawat', 'langsung', 'cocok', 'tapi', 'dirutinin', 'jerawat', 'hilang', 'tumbuh', 'kecil', 'banyak', 'tapi', 'akhir', 'timbul', 'jerawat', 'kecil', 'tidak', 'buruk', 'enak']",0
9173,busa tapi akhir suka cerah suka,"['busa', 'tapi', 'akhir', 'suka', 'cerah', 'suka']",1
9174,langsung lembap lembut belum tambah ampuh tidak geser tekstur gampang rata konsistensi lebih cair butuh resap tapi tidak rasa lengket nyaman,"['langsung', 'lembap', 'lembut', 'belum', 'tambah', 'ampuh', 'tidak', 'geser', 'tekstur', 'gampang', 'rata', 'konsistensi', 'lebih', 'cair', 'butuh', 'resap', 'tapi', 'tidak', 'rasa', 'lengket', 'nyaman']",1
9175,suka benci lama mulus pori pori kecil cerah tapi jerawat hilang timbul tidak buruk tidak tapi rekomendasi sensitif jangan ikutin saran,"['suka', 'benci', 'lama', 'mulus', 'pori', 'pori', 'kecil', 'cerah', 'tapi', 'jerawat', 'hilang', 'timbul', 'tidak', 'buruk', 'tidak', 'tapi', 'rekomendasi', 'sensitif', 'jangan', 'ikutin', 'saran']",0
