review,label
"Udah 2 tahun pake ini, dan ini moisturizer yg pertama kali aku punya sampe skarang ga pernah ganti. aku tipe org yg takut ganti produk kalo udah cocok 😂 aku pakenya setelah pake sunscreen tp klo ga pake juga its okay krn udah ada spf 15 nya :)",1
"Udah 2 tahunan pake ini trs bosen gonta ganti facewash tetep baliknya kesini jg. Belum nemu facewash yg bs bersihin residu oil cleanser sebersih dia, juga ga bikin iritasi. Emang udah nyaman ga bisa ganti2",1
"udah 2 taun pake ini dan belum ada kepikiran ganti. suka banget karena cepet nyerap ke kulit, ngga lengket sama sekali, super ringan, dan beneran ngelindungi kulit aku dari terik matahari. sejak ganti pake sunscreen ini juga komedoku jauh berkurang, love banget!",1
"udah 3 kali repurchase so far so good. gak bikin mata perih. Teksturnya gel putih gitu waktu diratain dimuka jadi mirip air yang gampang di blend. waktu udah set bener-bener gak kerasa lagi pake apa-apa. super nyaman finishnya di aku matte cukup nahan minyak gabikin kusam. nyaman kalo dipake cuma agak kurang nampol kalo di pake seharian di outdoor, di aku masih kurang proteksinya",1
"Udah abis 1botol yg kecil + 1botol yg besar sebagus itu emangg, menurutku setelah pake ini muka ku jadi glowing terus abis pake ini langsung cuci muka keliatan muka tambah lebih bersih jadi suka banget dan aku kemaren baru beli lagi twinpack yg 125ml cuma 45ribuu aja",1
"udah abis botol 3! bagus kulit kering diaku ga bikin ketarik, awal make juga gabikin beruntusan, busanya banyak? kalo pake alat mungkin banyak aku pake tangan busanya biasa aja.. ngebersihin sih bikin licin sedikit.",1
"udah abisin 2 tube cleansing ini😂😂 sesuka ituu! dia gentle parah sihh bener² gabikin muka ketarik dan ga kering, bahkan berasa lembab abis pake ini padahal muka aku lumayan dry❤ gaada alesan untuk ga repurchase! meskipun agak mahal tapi gapapa, takut coba yang lain ga sebagus inii",1
"udah banyak berkelana nyobain berbagai merk sunscreen, cuma ss ini yg bikin aku repurchase karna teksturnya yg nyaman di kulit, langsung meresap, ga lengket dan berminyak, gabikin whitecast jadi aman kalo makenya langsung banyak, harganya pun sangat bersahabat.",1
"udah banyak face cleanser yang dicobaa dan ini yang paling enaak! 2x bersihin jugaa udah cukup banget bersihin daily makeupku dan bisa banget juga buat bersihin mascaraa, face cleanser ini juga bantu ngelembabin muka banget sih dan dibawa pergi enak karna bener bisa tanpa dibilas. repurchase terus udah gatau botol keberapa",1
udah banyak yang review sunscreen ini emang bagus buat yang suka sunscreen milk gitu dipake ga lengket dan gak terlalu lama juga untuk nyerap nya dan yg kulit kering pasti jg suka tapi kadang memang pake ini kusam tapikarna enak jadi tetp dipakai kalau yang mau coba sunscreen bisa banget karna ga pricey dan cocok untum yg mau terus pakai,1
"udah beberapa kali repurchase karena seger banget wanginya, bikin cerah sih lumayan ya dan yang terpenting gak bikin kulit wajah jadi keset kering. aku selalu beli yang 50ml karena enak buat dibawa kemana2 dan kalo buat cuci muka siang2 segerr gitu",1
Udah beekali2beli dan hasilnya tetep sama. KINCLONGG. Begitu pake skinker dan pake ini di step terakhir wajahku auto glowing dan seger gitu. Baunya seger dan teksturnya itu kayak krim tapi lebih lembut lagi. Cepet nyerap dan menutrisi kulitku semalaman,1
"udah beli dua kali, kirain udah ke review ternyata belum hehehe... intinya aku suka banget pake ini bener² nyerahin muka sih setelah pake.. bbrp tmnku yg pernah pake bilangnya sih wanginya agak ganggu tp untuk aku sih enggak, mungkin ujd bucinnya ponds kali ya aku mah.oya fwnya jg ak pake seri ini dan sama enaknya dipakein ke muka tuh vikin cerah seketika...",1
"udah beli yg ke-2 kalinya saking sukanya dan cocok banget sm daycreamnya, tp memang harus extra ngeblendnya.. pemakaian udah hampir 3 bulan dan hasilnya memang bkin cerah.. saran aja sih habis pake ini tetep pake sunscreen terus d set pake bedak tipis2",1
"Udah berapa botol habis karena gak bikin masalah di wajah aku. setelah yang warna biru itu gak.cocok.di aku, alhasil nyoba yang warna pink, dan sampe sekarang masih dijadiin double cleansing terfavorit. penilaian ngangkat kotoran, overall bagus. sunscreen, debu, bahkan benang yang gak keliatan diwajahku(mungkin bekas di bantal/di kasur), terangkat semua.",1
"udah berapa kali beli produk ini, alasan pertama karna sering ada promo sih. di pakai nggak ada masalah jadi aku lanjutin. untuk muka aku sendiri yg acne prone dia ga bikin masalah apa apa, jadi masih aku pertahankan sampe sekarang. semoga selalu ada promo terus hehe",1
"Udah berbulan-bulan smpe setahun lebih pke produk wardah ini, smpe beli series nyaa dri fw, essence, serum, semuanya gua beli. Berharap ada hasil yg maksimal dan males jga buat nyari produk lain. Tapi ternyta zonk, apa emang muka gua yg badak. Intinya udah ngga mau beli ini lagi, berapa kali repurchase ttp nggda perubahan",0
"udah berharap banyak kirain bakalan bagus dikulit aku ternyata malah gak ada hasilnya emang sih krim nya ringan, melembabkan, bikin tampak glowing gitu tapi kok panas dikulit hehe:(( tapi sejauh itu gak ada reaksi negatif apa-apa",0
"Udah berharap banyak krn banyak yg bilang ini dupenya bioderma, but NO. Ini perih banget di aku. Udah berkali2 coba juga tetep aja perih dan malah bikin kemerahan. Murah sih memang dan lumayan bisa angkat make up juga (not heavy make up ya), tapi nggak cocok di kulit sensitif kayak kulitku",0
"Udah berharap cocok sama suncreen ini ternyata ngga cocok dan malah bikin kulit jd jerawatan:(. Teksturnya lumayan kental, pas dirataiin ke wajah aga lama menyerapnya. Fragrancenya lumayan kenceng. Ada whitecastnya sedikit. Harga affordable ramah dikantong. Syg bgt diaku gacocok:(",0
"udah berkali-kali repurchase micellar water ini dan ga ganti ganti karena harganya yang affordable dan enak juga dipakainya. dia bisa ngangkat makeup ringan juga debu debu kotoran di wajah. tekstur cair, gaada wangi macem"" dan ingredientsnya juga cocok buat yang punya kulit sensitif.",1
"Udah berkali-kali repurchase produk ini karna harganya yg cocok buat pelajar hihi. Buat tekstur dia gel tapi cenderung mirip krim yg lumayan berat. waktu di pake bakal ada whitecast dulu tapi ini sebentar aja kok ga lama juga ilang. sejauh make ini gaada perubahan yg signifikan dan gaada efek negatif buat aku, tapi tetep bisa jaga kulit dari sunburn kokk. Cocok buat yg nyari sunscreen harga under 40k dan bisa ditemuin dengan gampang di online maupun offline.",1
"udah berkali-kali repurchase ss ini dan menurutku hasilnya netral sih buat kulit. as long as gak bikin bruntusan, menurutku ss ini udah bekerja sesuai fungsinya. hasilnya agak matte tapi masih butuh dicover sama bedak tabur biar berjam-jam setelahnya gak berasa terlalu oily",1
"udah berkali2 cobain produk dr wardah night cream ini ke wajah ak tapi emang bener2 ngga cocok sama sekali, bagi kalian yg kulitnya sensitive please dont try!, pas aku aplikasiin diwajah sekitar 3hr fine2 aja pas hari berikutnya udah mulai ngga cocok dia nimbulin jerawat kecil meradang merah panas, ngga recomend buat yg punya kulit sensitive",0
"Udah bertahun tahun pake ini. Beberapa kali mencoba pindah kenlain hati tapi kembali lagi kembali lagi. Tulisannya morning tapi aku pke buat my morning and night skin care routine. Dan tetap cocok. Sangat mild tapi tetap bersih. Aromanya oke, harganya worth. Secinta itu sama ini.",1
"Udah bertahun2 pakai ini. Sejauh ini gak bikin efek yg gak oke di kulitku. Sekarang kadang masih apply ini di layer terakhir setelah sunscreen biar bantu lebih matte. Memang bikin wajah keliatan lebih cerah, ngeratainnya juga gampang. Yaa okelah buat jadi skincare kilat (tp kalau siang ttp harus pake sunscreen yaa).",1
udah bertaun taun pake ini. murah dan bagus banget. dia ada scrub kecil kecil banget dan halus jadi exfo tp ga ngerusak skin barrier. trs abis cuci muka pasti langsung seger dan keset gitu. wanginya enakk banget seneng banget akhirnya nemu face wash yang cocok 🥰,1
Udah berulang kali gonta-ganti produk cleanser tp msh tetep terbaik punyanya cosrx! Enak bgt abis cuci muka gaada perasaan kyk ketarik kering gitu pokoknya selama pakai ini muka gaada timbul macem-macem. Salah satu pembersih muka yang paling aku rekomen pokoknyaðŸ‘Œ,1
"udah bolak balik repurchase ini, karena lightweight, ga lengket dikulit, ada efek tone up nya dikit, ga whitecast, lembabnya dapet sampe siang kadang sore masih lembab jg, ga bikin muka oily, teksturnya enak di kulit karena lembabnya ga berlebihan. pokoknya day cream andalan. sayangnya karena lg pake niacinamide jd stop pke ini karena ada aha nya.",1
"udah botol ke 2! harga terjangkau dan cocok buat kulit berminyak kalo aku pake sampe sore hari, gak keliatan mengkilat hasilnya tetap matte di muka gak ada white cast juga gampang di blend atau cuman di tap2 doang cepet meresap juga ke kulit very recommended!!",1
"Udah botol ke 3 make produk ini, dan selalu suka untuk hasil yang ngelembabin kuliit. Setelah cuci muka hasil wajah bener bener moist dan kenyel, enggak ada efek muka ketarik habis cuci muka. Cocok buat yang wajahnya lagi di fase safezone ",1
"udah botol ke 4 dan baguss! dulu nyobain s*nka dan bikin muka ketarik serta kering bgtt huhu:( fw ini busa nya ga banyakk, gentle di kulit dan ga bikin ketarikk samsekk... membersihkan kulit sesuai kerja nyaa dan sedikit calming... but other than that ga ngerasain efek lain... bakal repurchase teruss sihh dan must try :)",1
"udah botol ke dua skrg. abisnya lumayan lamaa. aku biasanya abis cumuk tu ga dikeringin sampe kering bgt,jd cuma setengah kering abistu langsung pake hada labo ini and bagus bangey. bikin ngelembapinn and baguss dehhhhhhhhhh. worth it jg harga sama lama abisnya",1
"Udah botol ke tiga make ini, so far bagus banget buat kulitku yg kering dan sensitif sama ingredients yg ada fragrance nya, karena bikin kulit makin kering. Teksturnya watery gel dan ga berwarna, foamnya juga ga too much. Thats why dia hidrasi kulit banget, ga bikin muka ketarik sama sekali setelah di bilas. Again, belum ada plan sih buat ganti sabun cuci muka lain.",1
"Udah botol ke-2 sih ini. Biasanya dipake pas sesudah makeup-an soalnya bikin makeup tuh jauh lebih enteng gt pas udah dipake. Baunya jg enak, ya sesuai dgn namanya Vit C. Sedotan dr produk spraynya ini tuh lumayan gede menurutku untuk produk sekecil ini, jadi kalo pas mau spray ke muka itu harus udh siap2 tangannya jauhin, biar awet langsung kena seluruh muka dalam 1-2x spray aja",1
"udah botol kedua dan toner pyungkang yul ini bagus sihh menurut akuu! teksturnya ga terlalu cair dan ga terlalu kental, ringan dan cepat menyeraapp. sehabis pake kulit langsung muluss dan lembutt gituu, ngelembapinnya juga okee bangett",1
"udah botol ketiga , dan so far ga ada problem apa2 selama make toner ini. teksturnya yang cair jadi mudah banget ngeresap di wajah. walaupun sudah cuci muka toner ini juga bisa ngangkat sisa sisa kotoran yang ada di wajah aku, sensasi freshnnya juga buat wajah kita jadi lebih segar, cerah, dan bersih????✨",1
"udah botol ketiga pake face wash ini. makin kesini kalo abis cuci muka malah bikin muka kering ketarik gitu huhu. efek mencerahkan ada sedikit, seengganya ga bikin kusam. wanginya suka, ga nyengat. pake sedikit aja udah cukup. harga pas dikantong.",1
"Udah coba beberapa produk sejenis dari brand lain tapi tetap menurutku ini yang terbaik, sih! Buat yang kulitnya sensitif oke banget karena no wangi2, no warna2, hanya sebotol micellar water super ringan yang nampol banget buat bersihin makeup ðŸ¥ºðŸ’–. Worth every penny, dah gitu aja.",1
"Udah coba berbagai macam Micellar Water, akhirnya end up dengan yang satu ini. Sangattttt gentle untuk kulit sensitive, dan teksturnya beneran kaya air. Kalau brand lain tuh suka a bit thick and oily(?). Kalo ini beneran ringan dan bagus angkat segala jenis make up, juga ga ada sensasi panas/sting di muka. Pakai ini udah setahun lebih dan belum rencana pindah ke lain hati. hehehe..",1
"udah cobain selama 2 Minggu,and ya hasil nyaa keliatan bgtt.Wajah aku keliatan cerah, dan jerawat juga ngga datang lagi,sesuka itu sama moisturizer nyaa sensasi nya itu dingin bgtt, tekstur nyaa gel gitu,warna nya jg worth it bgtt,pokok nya the best bgtt sihh🥰🥰",1
"Udah cukup lama jg pake ini. Di aku cocokâ€ ajaa sii. Dulu sempet pake tiap hari, dan hasilnya bikin muka aku ketarik gitu, mungkin krn dia ada aha bha nya ya jd emang ga bs pake tiap hari heheh. Tp overall oke kok, dia jg benerâ€ bersihin banget muka aku. Recommended ;)",1
"Udah cukup lama nggak pake produk ini. Dulu sempet kepo banget karena iklannya sungguh menggoda, eh ternyata hasilnya nggak banget!😖 Setelah pake ini wajah langsung kerasa dehidrasi dan bahkan agak mengelupas gitu. Aku sempet paksain pake cukup lama sih, kukira itu penyesuaian aja dan ternyata nggak dong :'(",0
"Udah dari 2019 selalu pakai ini kalau lagi sensitif akibat ngga cocok pakai produk tertentu, bener-bener ringan, ngga berbau, dan sering diskon hahahah, kalau dipakai bikin kulit lembab (ngga ketarik sama sekali), dan juga bikin kulit jadi kenyal",1
udah dari jaman sekolah pakai produk ini 😍 dulu di beliin ibuk waktu Smp . dan anehnya cocok gaes.. mungkin karena dulu gak ada masalah apapun di wajah aku.. gak jerawatan gak terlalu minyakan.. waktu pakek ini habis dibuat cuci muka . rasanya kulit lebih cerah gitu.. worth it de.. buat remaja..👌,1
"udah dua tube aku abisin, gatau mau beli sunscreen apa sihh karna pada zamannya ini yg lagi hype dan semua orang suka sama sunscren ini, dia ringan, finishnya matte, tapiii dia bkin muka jadi kusem, aga minyakan sedikit pas siang2",1
"udah entah udah nyobain berapa brand micellar water karna cari yang gak perih, akhirnya tergoda cobain wardah seaweed setelah kena racun di tiktok. Katanya sih ini dupe nya bio d***a. Dan setelah dicoba emang enak sih kuat angkat kotoran dan gak bikin muka ketarik gitu. Sekarang jadi repurchase terus deh",1
"udah ga pake ini lg, tp pake cetaphil sekitar 2th an sejak hamil pake varian ini sm yg daily ganti2 krn waktu itu gak ngeh beda varian.. ngebantu bgt buat sensitive skin dan bruntusan. stop pake krn emang kurang nampol buat ngebersihin wajah sebersih2nya dan kurang suka sama teksturnya yg lebih mirip lotion heheehee.",0
"Udah gak tau berapa kali repurchase produk ini. Ini salah satu micelar favoriteku dari garnier ðŸ‘ðŸ» Gak ada aromanya, warnanya bening dan efektif untuk membersihkan debu, kotoran dan makeup (makeup yang bukan waterproof). Untuk makeup waterproof menurutku ini masih kurang efektif. Aku pakai micelar water ini sebagai first cleanser di malam hari, lalu setelah itu aku pakai second cleaner atau face wash ðŸ˜‰ double cleansing di malam hari itu wajib ya guys! ðŸ‘ðŸ»",1
udah gak tau ini udah tube yg keberapa. karna emang sun serum ini cocokkk bgt di kulit aku yg dominasi kering tp oily di bagian hidung. ini adalah item wajib aku buat daily activity. aku biasa pake diatas moisturizer dan hasilnya apik!!!,1
"Udah gak usah diraguin lagi deh product ini buat kulit yg berjerawat!! Bener bener nenangin jerawat banget kalau lagi breakout!! Habis cuci muka juga rasanya bener bener bersih banget, gak bikin kenceng juga setelah cuci muka, awalnya aku coba gara gara face wash aku yg sebelumnya agak pricey, dan cova pindah kesini dan ternyata cocok dan yap langsung pundah ke product ini!!! Love it",1
Udah gatau botol ke berapa.. terlalu cinta. Sempet pindah ke g*rnier tapi ternyata biodrma lebih ngehalusin kulitku dan lebih ngangkat kotoran dan residu bangetttt. Lipstick juga ngangkat banget. Entah ya.. belum nemu yang bener bener dupe sih. Baru nemu alternatif ajaaa hehe,1
"Udah gatau lagi berapa kali repurchase facewash ini karna emang sukaaaaa bangetttttt , sabun cuci muka yang busanya banyak tapi ga bikin muka aku kerasa ketarik setelah pemakaian,wajah aku juga keliatan lebih cerah dan wanginyaaa enak bangettt,jd recommend untuk di coba",1
"Udah gatau repurchase berapa kali. Ga membuat kulit keset atau ketarik setelah penggunaan, tapi masih berasa bersih. Ada busa tapi ga heboh, ga ada bau. Go to cleanser for most skin types i would say!",1
"Udah gatau repurchase ke berapa, sesuka itu dan emang senyaman itu pake skin aqua 🤩 ga lengket, cepat meresap, dan yg paling penting ga ada whitecast. Buat re-apply juga masih oke. Harganya pun affordable banget utk hasil senyaman ini ♥️♥️♥️♥️",1
"Udah gatau tube keberapa, cinta sih sama fw garnier ini gabikin kering dan langsung berasa cerah sehabis make, bakal repurchase sih sayangnya kandungannya belum gentle masih ada alkohol dan fragrance jadi belum aman buat sensitif skin guys",1
"Udah gausah diraguin lagi karna ini udh repurchase ke sekian sekian kali dan belum nemu yang cocok lagi, untuk pemakaian dua jari per berapa jam sih harganya lumayan untuk mahasiswa kaya aku. Tapi karna udah cinta bgt bgtttt jadi ttp stay hehehe",1
"Udah gausah diraguin lagi, aku pakai ini muka langsung mulus dan ga gampang jerawatan. Untuk efek memutihkan di aku ga ada, yg penting ga jerawatan aku udah seneng banget. Formulasinya cepat menyerap dan lembut, wanginya juga calming. Aku kurang suka sama packagingnya, rada ribet gitu buat penutupnya",1
"Udah gonta ganti micellar water berapa kali gatau, tapi akhirnya aku berlabuh di produk ini. Ingredients nya ga neko2, jadi aman bgt buat kulit sensitive seperti aku. So far kalo cuma bersihin wajah tanpa makeup sih oke ya bisa bersih banget, tp kalo bersihin makeup aku rasa butuh berkali-kali biar bersih. Mungkin bisa dibedain aja micellar water buat bersihin wajah biasa sama buat bersihin makeup pake yang lebih nampol",1
"Udah habis 1 jar. Awalnya kukira purging aja makanya lanjut pakai. Lama kelamaan kenapa rahang ikutan jerawatan. Teksturnya juga  terlalu matte, jadi pas dipoles malah bikin muka kering. Harganya juga agak mahal dengan kualitas kayak gini. Ga mau beli lagi hiks",0
"udah habis 1 tube, bikin wajah ketarik dan kerasa perih. Ku kira emg grgr aku berjerawat tapi setelah ganti facewash lain aman kok. also ga memberi khasiat apa² ke mukaku, bruntusan dan jerawat tetap lancar jaya :(",0
"Udah habis 1liter😂 Pemakaian awal² kulitku malah lebih berminyak dari sebelumnya, tapi lama kelamaan biasa aja dan pas akhir² ini malah sebelum cuci muka aku nggak begitu kusam tapi setelah cuci muka pakai cetaphil ini malah kusam. Kebetulan juga habis jadi ganti cleanser deh",1
udah habis 2 tube dan masih suka bangettt pake ini. lembuttt banget trus gampang banget menyerap di kulit. paling kusuka karena dia bisa jadi base makeup juga xixi. kalo mau ganti sunscreen sampe sekarang masih bingung mau ganti apa yang bisa tandingin ini🥲,1
"udah habis 4 botol dan secinta itu sama produk ini karena ringan dan nggak lengket. yang paling penting gampang banget meresap dan kalau habis makeup pun nggak ngerusak makeup sama sekali. kulitku yg cenderung berminyak, pakai sunscreen ini nggak kelihatan 'kileng-kileng', suka banget pokoknya 💕",1
"udah habisin 1 setengah jar produk ini. teksturnya lucu macem slime, tapi begitu diaplikasikan ke wajah dia jadi cair dan mudah diratakan. cepet meresap dan ringan tapi memberikan rasa tacky di wajah. untuk sebagian orang mungkin terlalu lengket tapi ini perfect untuk kulit keringku. bisa dijadikan base makeup juga jd makeup lebih nempel. untuk efeknya yg berasa di aku adalah melembabkan, untuk klaim lain seperti mencerahkan gak terlalu keliatan di aku.kekurangannya adalah cepet habis, hehehe...",1
"udah hampir 2 bulan pakai ini, setiap habis pakai ini juga kulit lebih bersih, kalau untuk mencerahkan kayaknya gak terlalu, gak buat kulit ketarik kalo di aku, gak bikin timbul jerawat. awal pakai ini emang ada jerawat tapi besoknya udah agak kering jerawatnya.",1
"udah hampir 2 bulan sepertinya make cream ini dan udah mau habis, cream yang teksturnya aku suka karena tidak thick, yang perlu di notice sih finishnya ini sih cocok bgt buat kulit oily sepertinya karena matte tapi aku akalin pake toner dan serum yang basah biar pas di ratain ga keset hehe, ini tuh bikin cerah tp untuk bekas jerawatku so so saja, untuk repurchase masih ragu^^ karena mau fokus buat ngilangin bekas jerawat warna merah :"")",1
"Udah hampir 3 bulan aku tuh cuci muka bisa kehitung jari. Jadi saat pertama kenal produk ini, pulang kerja langsung bersihin wajah pakai micellar water nivea pearl, berhari-hari agak was-was takut jerawatankan. Ternyata engga dong, yak gegara micellar water ini aku jadi makin malas nyuci muka kalo malem. Karena percaya aja ga bakal jerawat dan ga bikin wajahku jadi kusem ðŸ˜­ðŸ‘ðŸ» oh iya ini udah botol ketiga",1
"Udah hampir dua tahunan pake ini, ga ganti2 soalnya ga ada masalah apa2 sih selama ini, ga ada efek ketarik, kering, dll. Abis cuci muka didiemin juga ga minyakan. Pengen ganti tapi masih bingung ganti apa ",1
"Udah hampir sembulan pake ini, aku ya suka suka aja sih ehehehe. dia teksturnya thick ya kalo aku bilang. (+) matte finish, lumayan nahan minyak (+) ga ada whitecast sama sekali (+) ga bikin kusam (-) kalo agak ketebalan bisa peeling (-) wanginya agak kimia (-) kalo ga bener2 bersih agak cepet bikin clogged pores.",1
udah harganya terjangkau kualitasnya udah ga diragukan lagi. produknya aman halal bpom oke punya produk whitelab ini. hasilnya gak bisa diragukan lagi.... awalnya kulitku yg berminyak skrng bisa teratasi. alhamdulillah..... ????????????,1
"Udah jar ke-3 holygrail banget sih, dengan pemakaian teratur bikin kulit cerah, lama-lama bekas jerawat juga pudah, dan menenangkan kulit, so far so good. Kurang suka sama packagingnya aja sih yg berat 😁. warna creamnya putih, teksturnya powder cream agak mirip sama tone up cream karna hasil akhirnya bikin cerah dan matte. kalo kalian dry kayanya kurang suka karna ga nglembapin yg menghidrasi atau basah gitu. ini juga masih ada wanginya diaku sih ga masalah dan cocok aja sih.",1
"udah lah ya gak usah di tanya, beli ini juga udah sering banget, repurchase berkali kali, awal pakai memberi kan kesan efek cerahan gitu. ini enak juga, harga juga lumayan murah untuk ukuran 100ml, biasa nya kalau pakai ini aku pakai micellar water nya yang rose juga, biar wangi nya sama :)",1
"Udah lama baca review face mist ini tapi kebetulan susah terus dicari, berarti emang jadi favorit banyak orang kali ya. Harganya sekitar 35k segini murahhhhh bangetttt. Mau cry soalnya biasa pake avene yg harga ehm lumayan diatas 100k utk size travel gitu, hiks. Ini aja udah siap buat nyetock lagi dua botol takut nanti ga nemu lagi 😍🤣",1
"udah lama banget ga pernah mau pakai sunscreen karena ga pernah nemu yg cocok, pernh coba biore tp sll jd muncul jerawat gede, skinaqua too greasy. jujur waktu mau beli ini aga underestimate, krn ga pernah dgr merk apa ini. tp trnyta stlh dicoba kok enak ya, ga ad bau menyengat, super light, no white cast, ga bikin greasy at all. ku jatuh hati..",1
"Udah lama banget gak pake exfo toner, tp akhir2 kulitkuu butuh exfo toner karena sering beruntusan. Menurutku cosrx aha/bha ini cukup bagus buat pemula. Dia bantu menghempas beruntusanku dalam seminggu. Jerawat yg ada matanya jadi cepet kering, komedo jadi gampang rontok, keberadaan komedo jadi lebih terkendali dan pori2 mayan lebih samar. Tapi buat atasin jerawat mendem toner corsx aha/bha ini agak loading gtuu khasiatnya tp lumayan sih bikin jerawatnya kalem. Pas awal pemakaian sedikit cekat cekit tp di hari 3 udh gak cekat cekit lagi. Aku pake tiap malem aja. Dia less ingrrdients dan gak ada wangi aneh aneh. Jadi aku sukaaa sama produknyaa. Worthit kualitas sama harganya ðŸ˜",1
"udah lama banget jugaa pake inii tp skrg udah gapake. face wash gentle, teksturnya seperti gel dan warnanya bening. mirip2 tbs tea tree sih menurutku, baunya miripp wkwk. busanya sedikit dan setelah bilas masi ada sensasi licin gitu, finishnya bikin lumayan lembap juga",1
"Udah lama banget make sampek beli 3 botol size 400ml, bersih bgt cuma kalo udah bersihin kulit jadi keset kaya ketarik gt, padahal makenya udah lama, ga ada bau2 aneh si cuma kalo masuk kemata perih bener dah, beli lagi hmm mikir dulu lah ya mau cobain yg pink",1
"Udah lama banget pakai acnes creamy wash dan se cinta itu. Untuk kulit yang oily ini bagus bgt setelah cuci muka rasanya benerbener bersih semua minyak ke angkat, produk acnes memang cocok sekali sama muka ku benerbener ngirangin jerawat dan lebih jadi terawat",1
"udah lama banget pake ini dari zaman packaging lama sampe ganti jadi yg ini. muka super sensitif ini sungguh aneh, udah coba safi ga cocok, clean n clear, dll dan malah nyantol disini. ga berani ganti lagi serem. agak kering tapi batas wajar.",1
"udah lama banget pake toner ini belum mau cari hydating toner lain karena selain harganya murah dia juga cukup banget buat melembabkan, kalo masih kurang lembab tinggal dilayer aja. toner andalah kalo aku habis exfoliating, karena cuku banget buat hidrasi kukiy",1
udah lama banget pakek produk ini.. cocok dikulitku yang berminyakk.. Teksturnya lembuttt.n kulit jadi lebih fresh dan tidak terlalu wangii.. bisa dibeli di offline store ataupun online store.. kualitas terjamin pokonya dengan harga terjangkau,1
"udah lama bgt pake ini tapi baru review. ini enakeun pisan yah, pas dioles ke kulit kyk ada rasa dingin2 mint gitu. dan ini bisa sekalian buat primer karena bikin makeup awet nempel. dan di aku cukup kerasa oil controlnya, tapi ttep ya di area hidung ga tahan lama matte nya",1
"udah lama gak lihat face mist ini ,dan sepertinya sekarang sudah mulai beredar lagi. Semprotin siang-siang dan berasa seger ,aroma jeruknya bikin melek. bikin lembab dan bikin glowing sisa2 bedak kalau habis wudhu siang, cepet nyerapnya. untuk setting spray gak terlalu suka karena semprotan botolnya gede banget bikin geser foundy. tapi aku pribadi kalau buat face mist gak masalah sama semprotannya malah bikin langsung seger. repurchase mungkin ya, masih ada wishlist face mist lain. tapi cukup puas sama produk lokal ini harga terjangkau dan gampang di beli.",1
"udah lama make ini emg bagus banget, sebelum kenal acnes muka breakout parah di jidat, iseng nyari fw di yt ada yg rekomendasiin ini dan wow! jerawat di jidat hempas semua, pas pake ini jerawat cuma sesekali muncul, keren banget sih ini",1
"Udah lama ngincer si facial foam ini dan akhirnya bisa cobain juga. Aku pecinta cica btw, berhubung kulit aku acne prone jadi aku bersahabat sama si cica. Foamnya tuh lembuut banget. 1 pump udah lumayan banyak foamnya. Ada wangi yg bikin calming gitu dan pas dibilas sama sekali ga bikin kulit kering. Nice.",1
"Udah lama penasaran dengan face mist wardah satu ini...
Packagingnya cukup menarik yaa, ukurannya pas dibawa kemana-mana, botolnya terlihat mahal, bening kuning agak orange terlihat barang mahal banget gitu..
Ketika dispray wanginya jeruuk segeer sukaaa... Tapi menurutku spraynya keluarnya kurang lembut jadi nggak bisa menyebar rata gituu..
Repurchase? Maybe... ",1
Udah lbh dr 2 tahun keknya aku pake ini. Gonta ganti pun sm wardah2 juga. Sbnrnya aku bingung sih ini recommended atau ga karena mnrutku semua day cream & sunscreen sama aja krena kulitku badak 😅 plusnya ya mgkn ada tone upnya & cukup ngelindungi kulit dr matahari. Aku ga prnh make bedak atau apa2 lg sih abis make ini . Klo minusnya kyknya dia yg bikin aku komedoan deh. Soalnya lumayan agak berat creamnya,1
"udah mah harganya murah, gampang ditemuiin, manjur buat bersihin muka di muka aku. kalau pake ini mukaku jadi keriiingg bangett jadi kalau abis pake ini harus pake toner hydrating yang banyak terus pake essens sm pelembab yg bener2 bisa ngelembapin muka, over all oke sih worth it buat yg lagi cari face wash",1
"udah mah murah, gampang dibeli, awet ga abis abis, ga bikin muka kusem lagii.. ah pokoknya debess. pokokna aqyu zuka zekalii aw aw aw aq zuka zekali ss nivea. aku tipe yang pake ss sampe sebecej beceknya dan ini wenak tenan, hasil akhirnya matte, cuma kurang suka sama kemasannya aja napa walaupun enak dibawa bawa",1
Udah makai lebih dari 5 bulan dan hasilnya good banget. Fresh nya kerasa banget. Dan ngga bikin acne bersemi. Suka banget pokoknya. Dan lebih uniknya lagi tersedia di kemasan kecil. Yang buat aku gaperlu tepot kemana mana bawa face wash yang besar :)),1
"udah make ini dari smp. dulu awal make muka kerasa ketarik bgt tapi lama-lama jadi nyaman entah produknya diupgrade atau mukaku yg jadi terbiasa. setelah make ini muka berasa bersih, keset dan cerahhh. busanya banyak dan wanginya enak. ini ngga nimbulin efek negatif jadi enak-enak aja makenya. aku mau coba produk lain tp gacocok akhirnya balik ke ponds lagi",1
"Udah make ini selama 3 tahun, repurchase berkali kali. sabun ini enak dipake, bikin muka bersih, apalagi kalo habis olahraga di sekolah, make sabun ini pasti langsung bersih. bisa menghilangkan jerawat juga. pokoknyaa rekomen dehhhhh...",1
Udah make produk ini dari kelas 5 SD sampe hari ini dan skrg umurku 22 tahun. Produk ini bagus bgt buat ngangkat kotoran dan minyak di wajah tanpa rasa kering. Efeknya jadi terlihat lebih bersih dan cerah. Jujur udh loyal bgt sih sama produk ini,1
